Title,Abstract,Link
"""The pro-tumorigenic effects of metabolic alterations in glioblastoma including brain tumor initiating cells.""","""De-regulated cellular energetics is an emerging hallmark of cancer with alterations to glycolysis, oxidative phosphorylation, the pentose phosphate pathway, lipid oxidation and synthesis and amino acid metabolism. Understanding and targeting of metabolic reprogramming in cancers may yield new treatment options, but metabolic heterogeneity and plasticity complicate this strategy. One highly heterogeneous cancer for which current treatments ultimately fail is the deadly brain tumor glioblastoma. Therapeutic resistance, within glioblastoma and other solid tumors, is thought to be linked to subsets of tumor initiating cells, also known as cancer stem cells. Recent profiling of glioblastoma and brain tumor initiating cells reveals changes in metabolism, as compiled here, that may be more broadly applicable. We will summarize the profound role for metabolism in tumor progression and therapeutic resistance and discuss current approaches to target glioma metabolism to improve standard of care.""",https://pubmed.ncbi.nlm.nih.gov/29378228
"""Treatment of a glioblastoma multiforme dural metastasis with stereotactic radiosurgery: A case report and select review of the literature.""","""Glioblastoma multiforme (GBM) is a primary brain neoplasm accounting for approximately 75% of all high grade gliomas. It is diffusely infiltrative and exhibits rapid proliferation with a poor overall prognosis. Maximum surgical resection and postoperative radiotherapy, accompanied by concurrent and adjuvant temozolomide chemotherapy, remain the standard of care without major therapeutic advances over the past 10 years. Herein, we present the case of a 64-year-old Caucasian male with a GBM who subsequently developed a left frontal dural metastasis, subsequently treated with stereotactic radiosurgery (20 Gy in 1 fraction). With six month follow-up, the patient showed near complete resolution of his dural metastases and no overall change in neurological symptoms or side effects following radiosurgery. Due to the paucity of clinical literature regarding dural metastases from GBM, its optimal treatment remains unknown. While the role of SRS has yet to be defined in this setting, here we provide evidence suggesting its overall efficacy in the treatment of select dural GBM metastases.""",https://pubmed.ncbi.nlm.nih.gov/29183682
"""Tumour-treating fields complement glioblastoma treatment.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/29429911
"""Role of micro-RNA (miRNA) in pathogenesis of glioblastoma.""","""Glioblastoma (GBM) is a very lethal form of human brain cancer, which is characterized by rapid diffuse, infiltrative growth and high level of cellular heterogeneity. Such cancer patients usually survive for one year under treatment. Recently, the role of small non-coding RNA known as microRNAs (miRNA), have been suggested to be involved in the pathogenesis of glioblastoma, as miRNAs play a critical role in the tumor-forming processes. The change in expression levels of several miRNAs has been found in GBM patients within last 10 years. It is evident now that impairment of miRNA regulation is one of the key mechanisms in GBM pathogenesis. The miRNA deregulation is involved in many processes, such as cell proliferation, cell cycle regulation, apoptosis, invasion, glioma stem cell behavior, and angiogenesis. GBM is also known as Grade IV astrocytoma, a rare disease with an incidence of 2-3 cases per 100,000 people in Europe and North America, and 50% with GBM die within 1 year, while 90% within 3 years. The treatments of GBM involve chemotherapy, radiation and surgery. The median survival with standard radiation and chemotherapy with Temozolomide is 1 year and 3 months, and median survival without treatment is four and a half months. In this article, symptoms of GBM, treatments, the role of miRNAs, gene expressions, types of miRNAs, neoplasms and glioblastomas, the miRNA biogenesis pathways, deregulation of miRNAs, and care of GBM have been described.""",https://pubmed.ncbi.nlm.nih.gov/26004603
"""A balanced score to predict survival of elderly patients newly diagnosed with glioblastoma.""","""Background: Over the past years, several treatment regimens have been recommended for elderly patients with glioblastoma (GBM), ranging from ultrahypofractionated radiotherapy (RT) over monochemotherapy (ChT) to combined radiochemotherapy (RChT). The current guidelines recommend active treatment in elderly patients in cases with a KPS of at least 60%. We established a score for selecting patients with a very poor prognosis from patients with a better prognosis. Methods: One hundred eighty one patients ≥65 years old, histologically diagnosed with GBM, were retrospectively evaluated. Clinical characteristics were analysed for their impact on the overall survival (OS). Factors which were significant in univariate analysis (log-rank test, p < 0.05) were included in a multi-variate model (multi-variate Cox regression analysis, MVA). The 9-month OS for the significant factors after MVA (p < 0.05) was included in a prognostic score. Score sums with a median OS of < and > 6 months were summarized as Group A and B, respectively. Results: Age, KPS, MGMT status, the extent of resection, aphasia after surgery and motor dysfunction after surgery were significantly associated with OS on univariate analysis (p < 0.05). On MVA age (p 0.002), MGMT promotor methylation (p 0.013) and Karnofsky performance status (p 0.005) remained significant and were included in the score. Patients were divided into two groups, group A (median OS of 2.7 months) and group B (median OS of 7.8 months). The score was of prognostic significance, independent of the adjuvant treatment regimen. Conclusions: The score distinguishes patients with a poor prognosis from patients with a better prognosis. Its inclusion in future retrospective or prospective trials could help enhance the comparability of results. Before its employment on a routine basis, external validation is recommended.""",https://pubmed.ncbi.nlm.nih.gov/32375830
"""Glioblastoma stem cells and stem cell-targeting immunotherapies.""","""Advancements in immunotherapeutics promise new possibilities for the creation of glioblastoma (GBM) treatment options. Ongoing work in cancer stem cell biology has progressively elucidated the role of this tumor sub-population in oncogenesis and has distinguished them as prime therapeutic targets. Current clinical trials take a multifaceted approach with the intention of harnessing the intrinsic cytotoxic capabilities of the immune system to directly target glioblastoma cancer stem cells (gCSC) or indirectly disrupt their stromal microenvironment. Monoclonal antibodies (mAbs), dendritic cell (DC) vaccines, and chimeric antigen receptor (CAR) T cell therapies have emerged as the most common approaches, with particular iterations incorporating cancer stem cell antigenic markers in their treatment designs. Ongoing work to determine the comprehensive antigenic profile of the gCSC in conjunction with efforts to counter the immunosuppressive tumor microenvironment holds much promise in future immunotherapeutic strategies against GBM. Given recent advancements in these fields, we believe there is tremendous potential to improve outcomes of GBM patients in the continuing evolution of immunotherapies targeted to cancer stem cell populations in GBM.""",https://pubmed.ncbi.nlm.nih.gov/25682090
"""Safety and efficacy of VB-111, an anticancer gene therapy, in patients with recurrent glioblastoma: results of a phase I/II study.""","""Background: VB-111 is a non-replicating adenovirus carrying a Fas-chimera transgene, leading to targeted apoptosis of tumor vascular endothelium and induction of a tumor-specific immune response. This phase I/II study evaluated the safety, tolerability, and efficacy of VB-111 with and without bevacizumab in recurrent glioblastoma (rGBM). Methods: Patients with rGBM (n = 72) received VB-111 in 4 treatment groups: subtherapeutic (VB-111 dose escalation), limited exposure (LE; VB-111 monotherapy until progression), primed combination (VB-111 monotherapy continued upon progression with combination of bevacizumab), and unprimed combination (upfront combination of VB-111 and bevacizumab). The primary endpoint was median overall survival (OS). Secondary endpoints were safety, overall response rate, and progression-free survival (PFS). Results: VB-111 was well tolerated. The most common adverse event was transient mild-moderate fever. Median OS time was significantly longer in the primed combination group compared with both LE (414 vs 223 days; hazard ratio [HR], 0.48; P = 0.043) and unprimed combination (414 vs 141.5 days; HR, 0.24; P = 0.0056). Patients in the combination phase of the primed combination group had a median PFS time of 90 days compared with 60 in the LE group (HR, 0.36; P = 0.032), and 63 in the unprimed combination group (P = 0.72). Radiographic responders to VB-111 exhibited characteristic, expansive areas of necrosis in the areas of initial enhancing disease. Conclusions: Patients with rGBM who were primed with VB-111 monotherapy that continued after progression with the addition of bevacizumab showed significant survival and PFS advantage, as well as specific imaging characteristics related to VB-111 mechanism of action. These results warrant further assessment in a randomized controlled study.""",https://pubmed.ncbi.nlm.nih.gov/31844886
"""[Dendritic cells pulsed with glioma RNA induce immunity against intracranial gliomas].""","""Objective: To investigate the anti-tumor effect of dendritic cells (DC) pulsed with G422 glioblastomas RNA in mice bearing intracranially G422 glioblastomas. Methods: DCs were pulsed in vitro with glioblastomas G422 cell RNA. The tumor-bearing mice were injected intratumorally or subcutaneously with pulsed DCs, PBS, non-pulsed DCs. The survival duration of mice was recorded. Serum levels of cytokine IFN-gamma, IL-2, IL-10, IL-4 were detected. Pathological examination was performed. Results: The survival duration of mice with DC-based vaccine increased significantly(P<0.01). The serum IFN-gamma level was increased (P<0.01) and IL-10 level was decreased (P<0.05) after treatment. Pathological examination showed necrotic tumor in the treatment mice. Conclusion: DC vaccination can significantly increase survival duration of mice with intratumoral or subcutaneous administration of vaccines.""",https://pubmed.ncbi.nlm.nih.gov/18067234
"""[Oxygenation of glioblastomas and normal brain tissue during radiation therapy].""","""Eight patients underwent simultaneous polarographic studies of pO2 in the brain normal tissue and glial tumors under the conditions of inhaling 100% oxygen and a hypoxic gaseous mixture (10% of oxygen and 90% of nitrogen). It has been established that the inhalation of 100% oxygen causes an increase in pO2 in the brain normal tissue and tumor by 100-115%. A short-term moderate gaseous hypoxia leads to a decrease in pO2 both in the brain normal tissue and tumor by 30% on an average.""",https://pubmed.ncbi.nlm.nih.gov/6300610
"""Extent of resection and Carmustine wafer implantation safely improve survival in patients with a newly diagnosed glioblastoma: a single center experience of the current practice.""","""For newly diagnosed glioblastomas treated with resection in association with the standard combined chemoradiotherapy, the impact of Carmustine wafer implantation remains debated regarding postoperative infections, quality of life, and feasibility of adjuvant oncological treatments. To assess together safety, tolerance and efficacy of Carmustine wafer implantation and of extent of resection for glioblastoma patients in real-life experience. Observational retrospective monocentric study including 340 consecutive adult patients with a newly diagnosed supratentorial glioblastoma who underwent surgical resection with (n = 123) or without (n = 217) Carmustine wafer implantation as first-line oncological treatment. Carmustine wafer implantation and extent of resection did not significantly increase postoperative complications, including postoperative infections (p = 0.269, and p = 0.446, respectively). Carmustine wafer implantation and extent of resection did not significantly increase adverse events during adjuvant oncological therapies (p = 0.968, and p = 0.571, respectively). Carmustine wafer implantation did not significantly alter the early postoperative Karnofsky performance status (p = 0.402) or the Karnofsky performance status after oncological treatment (p = 0.636) but a subtotal or total surgical resection significantly improved those scores (p < 0.001, and p < 0.001, respectively). Carmustine wafer implantation, subtotal and total resection, and standard combined chemoradiotherapy were independently associated with longer event-free survival (adjusted Hazard Ratio (aHR), 0.74 [95% CI 0.55-0.99], p = 0.043; aHR, 0.70 [95% CI 0.54-0.91], p = 0.009; aHR, 0.40 [95% CI 0.29-0.55], p < 0.001, respectively) and with longer overall survival (aHR, 0.69 [95% CI 0.49-0.96], p = 0.029; aHR, 0.52 [95% CI 0.38-0.70], p < 0.001; aHR, 0.58 [95% CI 0.42-0.81], p = 0.002, respectively). Carmustine wafer implantation in combination with maximal resection, followed by standard combined chemoradiotherapy is safe, efficient, and well-tolerated in newly diagnosed supratentorial glioblastomas in adults.""",https://pubmed.ncbi.nlm.nih.gov/28669011
"""In vivo tracking of neural progenitor cell migration to glioblastomas.""","""The ability to noninvasively track the migration, engraftment, and proliferation of neural progenitor cells (NPCs) has significant clinical and research implications. The purpose of our study was to explore the macroscopic migratory capabilities of NPCs toward brain tumors after implantation into nude mice. We stably transfected C17.2 NPCs with the firefly luciferase gene (F-luc) and implanted cells into (1) the contralateral brain parenchyma (2 x 10(6) cells), (2) the ventricles (2 x 10(6) cells), (3) the vasculature (1 x 10(5) cells), or (4) the intraperitoneal cavity (5 x 10(6) cells) of mice bearing intracranial gliomas (Gli36). Using serial bioluminescence imaging, migration of parenchymally injected cells was observed across the corpus callosum, first detected at 1 week, with maximal density at the tumor site 2-3 weeks after implantation. Similar patterns were also observed with intraventricular injections; however, tumors were populated earlier, presumably because of the shorter distance to travel. Intravenous injections resulted in more modest tumoral NPC populations, whereas virtually no cells could be identified in tumors after intraperitoneal injection. These results confirm the migratory capability of NPCs over considerable distances and their preferential accumulation in brain tumors on CNS rather than peripheral injection.""",https://pubmed.ncbi.nlm.nih.gov/12952596
"""Postoperative radiotherapy for glioblastoma multiforme.""","""Between July 1983 and December 1990, 39 patients with pathologically documented glioblastoma multiforme were treated with radiotherapy after biopsy (5 patients) or resection (34 patients). There were 30 males and 9 females ranging in age from 9 to 68 years (median 52). All but one of the 39 patients were treated with 10 MV photons. Whole brain irradiation was delivered through lateral parallel opposed fields for the first 40 Gy, followed by reduced portals to boost the tumor bearing area. The range of tumor dose was 58 to 70 Gy, with a median dose of 64 Gy (33 patients). Treatment was executed at 2 Gy per fraction, 5 days per week for all patients except 2 who received 1.8 Gy per fraction. Eight patients underwent reoperation at least once after radiotherapy due to suspicion of recurrence of the disease. No patients were lost to follow-up: 35 patients had died and 4 were still alive. The median survival time was 11.8 months. The 1- and 2-year survival rates were 49% and 12% respectively. A prognostic factor analysis shows that treatment response and the pre-irradiation Karnofsky status were statistically significant variables influencing survival. The median survival was 28.7 months for patients with complete response, compared with 9.8 months for those with partial response or stable disease (p = 0.002). The median survivals were 13.5 and 9.0 months in high (> or = 70%) and low Karnofsky performance scale (p = 0.04). Smaller tumors, a larger extent of resection, reoperation and younger age were favorable factors with borderline significance.(ABSTRACT TRUNCATED AT 250 WORDS)""",https://pubmed.ncbi.nlm.nih.gov/1338021
"""Tumour-infiltrating T-cell subpopulations in glioblastomas.""","""This study was designed to determine the incidence and prognostic value of various populations of tumour-infiltrating T cells in glioblastomas. We also evaluated the difference in T-cell populations after conventional treatment. Sixty-seven patients with glioblastomas underwent surgery between 2003 and April 2009. Immunohistochemical staining was performed for CD3, CD4, CD8 and FoxP3, and the average number and percentage of positive cells were calculated. In eight patients, the average number of subpopulations was compared between the specimens obtained during the first and second operations. Age, gender, Karnofsky performance status, Radiation Therapy Oncology Group-recursive partitioning analysis (RTOG-RPA) classes, extent of removal, treatment modality, O-6-methylguanine-DNA methyltransferase (MGMT) methylation status and immunopositivity for CD4, CD8 and FoxP3 were analyzed as prognostic factors. There was an average of 12.8 ± 1.8 CD31 T cells, 1.5 ± 0.5 CD41 T cells, 6.8 ± 1.3 CD81 T cells and 0.6 ± 0.2 FoxP3 cells. The percentage of positive T-cell subpopulations was 89.6%, 22.4%, 77.6% and 34.3% for CD3, CD4, CD8 and FoxP3, respectively. In eight patients, there was no difference in the subpopulations between the first and second operations. The median progression-free survival was 7.0 months (95% CI, 5.2-8.9 months) and the overall survival was 14.8 months (95% CI, 11-18.7 months). Univariate analysis showed a statistically significant difference in progression-free survival for CD8 (p = 0.02) and overall survival for RTOG-RPA classes (p = 0.003), the extent of removal (p = 0.01) and MGMT promoter methylation status (p = 0.005). Based on multivariate analysis, RTOG-RPA classes were significantly associated with longer overall survival. The intratumoural immune response occurred frequently in glioblastomas and there was a consistent response, even after conventional treatment. There was a statistically significant difference in progression-free survival for CD81 T cells in immunologically privileged central nervous system.""",https://pubmed.ncbi.nlm.nih.gov/21707245
"""The importance of tumor volume in the prognosis of patients with glioblastoma: comparison of computerized volumetry and geometric models.""","""Background and purpose: The importance of tumor volume as a prognostic factor in high-grade gliomas is highly controversial and there are numerous methods estimating this parameter. In this study, a computer-based application was used in order to assess tumor volume from hard copies and a survival analysis was conducted in order to evaluate the prognostic significance of preoperative volumetric data in patients harboring glioblastomas. Patients and methods: 50 patients suffering from glioblastoma were analyzed retrospectively. Tumor volume was determined by the various geometric models as well as by an own specialized software (Volumio). Age, performance status, type of excision, and tumor location were also included in the multivariate analysis. Results: The spheroid and rectangular models overestimated tumor volume, while the ellipsoid model offered the best approximation. Volume failed to attain any statistical significance in prognosis, while age and performance status confirmed their importance in progression-free and overall survival of patients. Conclusion: Geometric models provide a rough approximation of tumor volume and should not be used, as accurate determination of size is of paramount importance in order to draw safe conclusions in oncology. Although the significance of volumetry was not disclosed, further studies are definitely required.""",https://pubmed.ncbi.nlm.nih.gov/19899008
"""Response to Drs. Simpson, et al.: Influence of location and extent of surgical resection on survival of patients with glioblastoma multiforme: results of three consecutive Radiation Therapy Oncology Group clinical trials.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/8175439
"""Immunotherapy for primary brain tumors: no longer a matter of privilege.""","""Immunotherapy for cancer continues to gain both momentum and legitimacy as a rational mode of therapy and a vital treatment component in the emerging era of personalized medicine. Gliomas, and their most malignant form, glioblastoma, remain as a particularly devastating solid tumor for which standard treatment options proffer only modest efficacy and target specificity. Immunotherapy would seem a well-suited choice to address such deficiencies given both the modest inherent immunogenicity of gliomas and the strong desire for treatment specificity within the confines of the toxicity-averse normal brain. This review highlights the caveats and challenges to immunotherapy for primary brain tumors, as well as reviewing modalities that are currently used or are undergoing active investigation. Tumor immunosuppressive countermeasures, peculiarities of central nervous system immune access, and opportunities for rational treatment design are discussed.""",https://pubmed.ncbi.nlm.nih.gov/25398845
"""Effect of human skin-derived stem cells on vessel architecture, tumor growth, and tumor invasion in brain tumor animal models.""","""Glioblastomas represent an important cause of cancer-related mortality with poor survival. Despite many advances, the mean survival time has not significantly improved in the last decades. New experimental approaches have shown tumor regression after the grafting of neural stem cells and human mesenchymal stem cells into experimental intracranial gliomas of adult rodents. However, the cell source seems to be an important limitation for autologous transplantation in glioblastoma. In the present study, we evaluated the tumor targeting and antitumor activity of human skin-derived stem cells (hSDSCs) in human brain tumor models. The hSDSCs exhibit tumor targeting characteristics in vivo when injected into the controlateral hemisphere or into the tail vein of mice. When implanted directly into glioblastomas, hSDSCs distributed themselves extensively throughout the tumor mass, reduced tumor vessel density, and decreased angiogenic sprouts. In addition, transplanted hSDSCs differentiate into pericyte cell and release high amounts of human transforming growth factor-beta1 with low expression of vascular endothelial growth factor, which may contribute to the decreased tumor cell invasion and number of tumor vessels. In long-term experiments, the hSDSCs were also able to significantly inhibit tumor growth and to prolong animal survival. Similar behavior was seen when hSDSCs were implanted into two different tumor models, the chicken embryo experimental glioma model and the transgenic Tyrp1-Tag mice. Taken together, these data validate the use of hSDSCs for targeting human brain tumors. They may represent therapeutically effective cells for the treatment of intracranial tumors after autologous transplantation.""",https://pubmed.ncbi.nlm.nih.gov/17409412
"""18F-FET PET for planning of thermotherapy using magnetic nanoparticles in recurrent glioblastoma.""","""Purpose: Thermotherapy using magnetic nanoparticles (nano cancer therapy) is a new concept of local tumour therapy, which is based on controlled heating of intra-tumoural injected magnetic nanoparticles. The aim of this study was to evaluate the usefulness of PET with a recently introduced amino acid tracer O-(2-[18F]fluoroethyl)-]L-tyrosine (FET) for targeting the nanoparticles implantation. Materials and methods: Eleven patients with glioblastoma recurrences underwent MR and FET-PET imaging for planning of the nano cancer therapy. Thereafter, the gross tumour volumes (GTV) were defined, taking into consideration the results of both imaging tools. Results: The MRI-based mean GTV was 24.3 cm3 (range 2.5-59.7) and the PET-based mean GTV 31.9 cm3 (range 5.2-77.9). On the average the MRI identified an additional 8.9 +/- 4.7 cm3 and the FET-PET scan-an additional 16.5 +/- 15.2 cm3 outside of the common GTV (15.4 +/- 11.0 cm3). The mean final GTV accounted to 33.8 cm3 (range, 5.2-77.9). The additional information of FET-PET led to an increase in GTV by 22-286% in eight patients and to a decrease of 23% and 26%, respectively, in two patients. In one patient, the final GTV was defined on the basis of MRI data only. Conclusions: FET-PET adds important information on the actual tumour volume in recurrent glioblastomas and is highly valuable for defining the target volume for the nano cancer therapy.""",https://pubmed.ncbi.nlm.nih.gov/16754352
"""Electrotherapies for Glioblastoma.""","""Non-thermal, intermediate frequency (100-500 kHz) electrotherapies present a unique therapeutic strategy to treat malignant neoplasms. Here, pulsed electric fields (PEFs) which induce reversible or irreversible electroporation (IRE) and tumour-treating fields (TTFs) are reviewed highlighting the foundations, advances, and considerations of each method when applied to glioblastoma (GBM). Several biological aspects of GBM that contribute to treatment complexity (heterogeneity, recurrence, resistance, and blood-brain barrier(BBB)) and electrophysiological traits which are suggested to promote glioma progression are described. Particularly, the biological responses at the cellular and molecular level to specific parameters of the electrical stimuli are discussed offering ways to compare these parameters despite the lack of a universally adopted physical description. Reviewing the literature, a disconnect is found between electrotherapy techniques and how they target the biological complexities of GBM that make treatment difficult in the first place. An attempt is made to bridge the interdisciplinary gap by mapping biological characteristics to different methods of electrotherapy, suggesting important future research topics and directions in both understanding and treating GBM. To the authors' knowledge, this is the first paper that attempts an in-tandem assessment of the biological effects of different aspects of intermediate frequency electrotherapy methods, thus offering possible strategies toward GBM treatment.""",https://pubmed.ncbi.nlm.nih.gov/34292672
"""Fractionated irradiation combined with carbogen breathing and nicotinamide of two human glioblastomas grafted in nude mice.""","""This study addressed the potential radiosensitizing effect of nicotinamide and/or carbogen on human glioblastoma xenografts in nude mice. U-87MG and LN-Z308 tumors were irradiated with either 20 fractions over 12 days or 5 fractions over 5 days in air-breathing mice, mice injected with nicotinamide, mice breathing carbogen, or mice receiving nicotinamide plus carbogen. The responses to treatment were assessed using local control and moist desquamation. In U-87MG tumors, the enhancement ratios (ERs) at the radiation dose required to produce local tumor control in 50% of the treated mice (TCD(50)) with nicotinamide and/or carbogen ranged from 1.13 to 1.24 for irradiation in 20 fractions over 12 days. In LN-Z308 tumors, the ERs at the TCD(50) with nicotinamide and/or carbogen ranged from 1.22 to 1.40 for irradiation in 5 fractions over 5 days and from 1.11 to 1.30 in 20 fractions over 12 days, respectively. Skin injury was slightly enhanced, with ERs ranged from 1.06 to 1.15 when radiation was combined with carbogen and/or nicotinamide. Thus carbogen and nicotinamide can slightly improve the radiation response of human glioblastoma xenografts.""",https://pubmed.ncbi.nlm.nih.gov/11121212
"""Gene and viral therapy for glioblastoma: a review of clinical trials and future directions.""","""Progress in improving the prognosis of patients with glioblastoma has been modest and has predominantly relied on informative imaging, optimization of medical and surgical treatment, and approval of new drugs with modest benefits on overall and/or progression-free survival. This has frustrated clinicians and demoralized patients but has underscored the importance of pursuing novel treatment strategies in hopes of mounting a decisive assault on this disease. Although initially not intuitive, the use of a pathogen to treat cancer has become a radical and sophisticated strategy to combat the aggressive phenotype of this disease. In fact, the engineering of viruses to fight cancer is a field that has now reached scientific maturity and has rapidly progressed from preclinical stages to clinical testing with considerable safety but disappointing efficacy. Here we review the milestones of this therapy focusing on landmark clinical trials, shed light on the limitations of this approach, and describe the recent and future strategies aimed at bringing promising efficacy to this mode of therapy.""",https://pubmed.ncbi.nlm.nih.gov/22290261
"""Validation of an amino-acid-based radionuclide therapy plus external beam radiotherapy in heterotopic glioblastoma models.""","""Background and purpose: Malignant gliomas represent a major therapeutic challenge because no efficient treatment is currently available. p-[(131)I]iodo-L-phenylalanine ([(131)I]IPA) is a glioma avid radiopharmaceutical that demonstrated antiproliferative and tumoricidal effects in gliomas. The present study validated the therapeutic efficiency of [(131)I]IPA combined with external beam radiotherapy in experimental gliomas. Materials and methods: Glioma cells derived from the primary human A1207, T5135, Tx3868 and M059K glioblastoma cell lines or rat F98 glioma cell line were treated with various doses of [(131)I]IPA, external photon irradiation (RT) or combined [(131)I]IPA/RT treatment. Responsiveness of glioma cells to the different therapy modalities was investigated at 24, 48 and 72 h after treatments by trypan blue, WST-1 assay, propidium iodide and bisbenzimide staining as well as by clonogenic assay. In addition, the therapy-induced DNA damage and repair were evaluated using phosphorylated histone H2AX (γ-H2AX). In vivo, the effectiveness of the combination treatment was validated in human Tx3868 and A1207 glioblastoma xenografts in CD1 nu/nu mice and RNU rats. Results: In vitro, the combination treatment resulted in a greater than additive increase in cytotoxic effect in glioma cell lines. Cell survival rate following a treatment with 1.0 μCi (37 kBq) of [(131)I]IPA amounted to 70%±15% and 60%±10% after 48 and 72 h, respectively, and decreased under 20% after additional RT with 5 Gy. At higher RT doses, cell survival rate decreased below 5%. As a measure of DNA double-strand break, nuclear γ-H2AX foci were determined as a function of time. Within 24 h, the number of γ-H2AX foci per cell was significantly greater after combined modality compared with the individual treatments. In vivo, when combined with RT, the radionuclide therapy with [(131)I]IPA resulted in an extended tumor growth delay, a reduction of the initial tumor volume and an enhanced radiosensitivity in Tx3868 and A1207 glioblastoma xenografts in CD1 nu/nu mice and RNU rats. On day 90 after monotherapy with [(131)I]IPA (20 MBq) or RT (20 Gy), 35%-50% of the treated rats were still alive. In comparison, up to 70%-80% survival rates were registered after combined [(131)I]IPA/RT treatment on day 100 for all animal models. Conclusions: These preclinical data convincingly demonstrated that [(131)I]IPA plus external beam photon radiotherapy is a safe and highly effective treatment for experimental gliomas, which may merit a clinical trial to ascertain its potential as a therapeutic approach in patients. As only a low [(131)I]IPA activity and a low RT dose were applied, further optimization strategies should be pursued experimentally, including application of higher radiation doses and conventional fractionated regimens or use of methods aiming to increase target doses and maximize dose effects.""",https://pubmed.ncbi.nlm.nih.gov/21531282
"""Augmenting Glioblastoma Chemotherapy with Polymers.""","""Chemotherapeutics are vital for treating brain tumors such as glioblastoma, an aggressive and prolific cancer predominantly treated with DNA alkylating agents. The efficacy of antiglioblastoma drugs, such as temozolomide, is limited by their rapid clearance and instability under normal physiological conditions. Both local and systemic polymer-based therapeutics have shown promise for treating many cancers, and as such there is a growing interest in applying polymer techniques to augment the efficacy and stability of glioblastoma chemotherapeutics. Notably, brain tumor chemotherapy presents unique challenges and will require tailored delivery systems to develop markedly improved treatments.""",https://pubmed.ncbi.nlm.nih.gov/28594164
"""New Avenues and Major Achievements in Phytocompounds Research for Glioblastoma Therapy.""","""Phytocompounds have been evaluated for their anti-glioblastoma actions for decades, with promising results from preclinical studies but only limited translation into clinics. Indeed, by targeting multiple signaling pathways deregulated in cancer, they often show high efficacy in the in vitro studies, but their poor bioavailability, low tumor accumulation, and rapid clearance compromise their efficacy in vivo. Here, we present the new avenues in phytocompound research for the improvement of glioblastoma therapy, including the ways to enhance the response to temozolomide using phytochemicals, the current focus on phytocompound-based immunotherapy, or the use of phytocompounds as photosensitizers in photodynamic therapy. Moreover, we present new, intensively evaluated approaches, such as chemical modifications of phytochemicals or encapsulation into numerous types of nanoformulations, to improve their bioavailability and delivery to the brain. Finally, we present the clinical trials evaluating the role of phytocompounds or phytocompound-derived drugs in glioblastoma therapy and the less studied phytocompounds or plant extracts that have only recently been found to possess promising anti-glioblastoma properties. Overall, recent advancements in phytocompound research are encouraging; however, only with more 3D glioblastoma models, in vivo studies, and clinical trials it is possible to upgrade the role of phytocompounds in glioblastoma treatment to a satisfactory level.""",https://pubmed.ncbi.nlm.nih.gov/38611962
"""Patterns of relapse in glioblastoma multiforme following concomitant chemoradiotherapy with temozolomide.""","""Objective: Different methods for contouring target volumes are currently in use in the UK when irradiating glioblastomas post operatively. Both one- and two-phase techniques are offered at different centres. 90% of relapses are recognised to occur locally when using radiotherapy alone. The objective of this evaluation was to determine the pattern of relapse following concomitant radiotherapy with temozolomide (RT-TMZ). Methods: A retrospective analysis of patients receiving RT-TMZ between 2006 and 2010 was performed. Outcome data including survival were calculated from the start of radiotherapy. Analysis of available serial cross-sectional imaging was performed from diagnosis to first relapse. The site of first relapse was defined by the relationship to primary disease. Central relapse was defined as progression of the primary enhancing mass or the appearance of a new enhancing nodule within 2 cm. Results: 105 patients were identified as receiving RT-TMZ. 34 patients were not eligible for relapse analysis owing to either lack of progression or unsuitable imaging. Patterns of first relapse were as follows: 55 (77%) patients relapsed centrally within 2 cm of the original gadolinium-enhanced mass on MRI, 13 (18%) patients relapsed >4 cm from the original enhancement and 3 (4%) relapsed within the contralateral hemisphere. Conclusion: Central relapse remains the predominant pattern of failure following RT-TMZ. Single-phase conformal radiotherapy using a 2-cm margin from the original contrast-enhanced mass is appropriate for the majority of these patients. Advances in knowledge: Central relapse remains the predominant pattern of failure following chemoradiotherapy for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/23385995
"""Combined modality treatment of glioblastoma multiforme: the role of temozolomide.""","""Despite of improvements in the biological and molecular characterization of glioblastoma multiforme and studies of factors associated with tumor growth and progression, this type of malignant astroglial brain tumor is still difficult to treat. The present article reviews established and emerging prognostic and predictive factors and their potential influence on future therapeutic efforts. Recent developments in standard treatment options (surgery, radiotherapy and chemotherapy) are summarized. The integration of the oral cytotoxic agent temozolomide into current treatment protocols of postoperative combination therapy with radiation and drugs is discussed, especially in the context of the recently published randomized trial of the EORTC/NCIC, which showed that radiotherapy plus concomitant and adjuvant temozolomide significantly improved progression-free and overall survival over radiotherapy alone. The study also provided hypotheses about the subgroups, which are most likely to benefit from this reasonably well tolerated regimen. In a subset of patients, investigation of MGMT promoter methylation in tumor tissue was performed. Survival was shorter in patients with unmethylated promoter in both study groups. Patients with methylated promoter treated with radiotherapy had a median survival of 15 months, those treated with radiation plus temozolomide of 22 months (p=0.007). In the unmethylated group, the difference in median survival was only 1 month (p=0.06). Especially for these patients, alternative treatments need to be developed. The optimum schedule of temozolomide administration and the influence of combinations with additional antineoplastic agents remains to be studied. Early results of clinical trials addressing these issues are presented.""",https://pubmed.ncbi.nlm.nih.gov/18393779
