Title,Abstract,Link
"""[(89)Zr]-CD8 ImmunoPET imaging of glioblastoma multiforme response to combination oncolytic viral and checkpoint inhibitor immunotherapy reveals CD8 infiltration differential changes in preclinical models.""","""Rationale: Novel immune-activating therapeutics for the treatment of glioblastoma multiforme (GBM) have shown potential for tumor regression and increased survival over standard therapies. However, immunotherapy efficacy remains inconsistent with response assessment being complicated by early treatment-induced apparent radiological tumor progression and slow downstream effects. This inability to determine early immunotherapeutic benefit results in a drastically decreased window for alternative, and potentially more effective, treatment options. The objective of this study is to evaluate the effects of combination immunotherapy on early CD8+ cell infiltration and its association with long term response in orthotopic syngeneic glioblastoma models. Methods: Luciferase positive GBM orthotopic mouse models (GSC005-luc) were imaged via [89Zr]-CD8 positron emission tomography (PET) one week following treatment with saline, anti-PD1, M002 oncolytic herpes simplex virus (oHSV) or combination immunotherapy. Subsequently, brains were excised, imaged via [89Zr]-CD8 ImmunoPET and evaluated though autoradiography and histology for H&E and CD8 immunohistochemistry. Longitudinal immunotherapeutic effects were evaluated through [89Zr]-CD8 PET imaging one- and three-weeks following treatment, with changes in tumor volume monitored on a three-day basis via bioluminescence imaging (BLI). Response classification was then performed based on long-term BLI signal changes. Statistical analysis was performed between groups using one-way ANOVA and two-sided unpaired T-test, with p < 0.05 considered significant. Correlations between imaging and biological validation were assessed via Pearson's correlation test. Results: [89Zr]-CD8 PET standardized uptake value (SUV) quantification was correlated with ex vivo SUV quantification (r = 0.61, p < 0.01), autoradiography (r = 0.46, p < 0.01), and IHC tumor CD8+ cell density (r = 0.55, p < 0.01). Classification of therapeutic responders, via bioluminescence signal, revealed a more homogeneous CD8+ immune cell distribution in responders (p < 0.05) one-week following immunotherapy. Conclusions: Assessment of early CD8+ cell infiltration and distribution in the tumor microenvironment provides potential imaging metrics for the characterization of oHSV and checkpoint blockade immunotherapy response in GBM. The combination therapies showed enhanced efficacy compared to single agent immunotherapies. Further development of immune-focused imaging methods can provide clinically relevant metrics associated with immune cell localization that can inform immunotherapeutic efficacy and subsequent treatment response in GBM patients.""",https://pubmed.ncbi.nlm.nih.gov/38250045
"""Hypoxia within the glioblastoma tumor microenvironment: a master saboteur of novel treatments.""","""Glioblastoma (GBM) tumors are the most aggressive primary brain tumors in adults that, despite maximum treatment, carry a dismal prognosis. GBM tumors exhibit tissue hypoxia, which promotes tumor aggressiveness and maintenance of glioma stem cells and creates an overall immunosuppressive landscape. This article reviews how hypoxic conditions overlap with inflammatory responses, favoring the proliferation of immunosuppressive cells and inhibiting cytotoxic T cell development. Immunotherapies, including vaccines, immune checkpoint inhibitors, and CAR-T cell therapy, represent promising avenues for GBM treatment. However, challenges such as tumor heterogeneity, immunosuppressive TME, and BBB restrictiveness hinder their effectiveness. Strategies to address these challenges, including combination therapies and targeting hypoxia, are actively being explored to improve outcomes for GBM patients. Targeting hypoxia in combination with immunotherapy represents a potential strategy to enhance treatment efficacy.""",https://pubmed.ncbi.nlm.nih.gov/38994360
"""Targeted drug delivery for treatment and imaging of glioblastoma multiforme.""","""Glioblastoma multiforme is a grade IV astrocytic tumor with a very high mortality rate. Although current treatment often includes surgical resection, this rarely removes all primary tumor cells, so is usually followed by radiation and/or chemotherapy. Remaining migratory tumor cells invade surrounding healthy tissue and contribute to secondary and tertiary tumor recurrence; therefore, despite significant research into glioma removal and treatment, prognosis remains poor. A variety of treatment modalities have been investigated to deliver drug to these cells, including systemic, diffusive and convection-enhanced delivery (CED). As systemic delivery is limited by molecules larger than approximately 500 Da being unable to cross the blood-brain barrier (BBB), therapeutic concentrations are difficult to attain; thus, localized delivery options relying on diffusion and CED have been used to circumvent the BBB. Although CED enables delivery to a greater volume of tissue than diffusive delivery alone, limitations still exist, requiring that these delivery strategies be improved. This review enumerates the strengths and weaknesses of these currently used strategies and details how predictive mathematical modeling can be used to aid investigators in optimizing these delivery modalities for clinical application.""",https://pubmed.ncbi.nlm.nih.gov/19538036
"""Glioblastoma multiforme: introduction.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/12952299
"""Surgery for Glioblastoma in Elderly Patients.""","""The management of glioblastoma in the elderly population represents a field of growing interest owing a longer life expectancy. In this age group, more than in the young adult, biological age is much more important than chronologic one. The date of birth should not exclude a priori access of treatments. Maximal safe resection is proved to be the first option when performance status and general health is good. Adjuvant therapy and decision about management of recurrence should be choose in a multidisciplinary group according to performance of the patients and O6-methylguanine-DNA methyl-transferase methylation.""",https://pubmed.ncbi.nlm.nih.gov/33223022
"""Glioblastoma therapy: State of the field and future prospects.""","""Glioblastoma (GB) is a cancerous brain tumor that originates from glial cells and leads to thousands of deaths each year and a five-year survival of only 6.8 %. Treatments for GB include surgery, chemotherapy, radiation, and immunotherapy. GB is an incurable fatal disease, necessitating the development of innovative strategies to find a developing effective therapy. Genetic therapies may be crucial in treating GB by identifying the mutations and amplifications of multiple genes, which drive its proliferation and spread. Use of small interfering RNAs (siRNAs) provides a novel technology used to suppress the genes associated with disease, which forms a basis for targeted therapy in GB and its stem cell population, which are recognized for their ability to develop resistance to chemotherapy and tumorigenic capabilities. This review examines the use of siRNAs in GB, emphasizing their effectiveness in suppressing key oncogenes and signaling pathways associated with tumor development, invasion, stemness, and resistance to standard treatments. siRNA-based gene silencing is a promising approach for developing targeted therapeutics against GB and associated stem cell populations, potentially enhancing patient outcomes and survival rates in this devastating disease.""",https://pubmed.ncbi.nlm.nih.gov/39537100
"""Lessons learned from phase 3 trials of immunotherapy for glioblastoma: Time for longitudinal sampling?""","""Glioblastoma (GBM)'s median overall survival is almost 21 months. Six phase 3 immunotherapy clinical trials have recently been published, yet 5/6 did not meet approval by regulatory bodies. For the sixth, approval is uncertain. Trial failures result from multiple factors, ranging from intrinsic tumor biology to clinical trial design. Understanding the clinical and basic science of these 6 trials is compelled by other immunotherapies reaching the point of advanced phase 3 clinical trial testing. We need to understand more of the science in human GBMs in early trials: the 'window of opportunity' design may not be best to understand complex changes brought about by immunotherapeutic perturbations of the GBM microenvironment. The convergence of increased safety of image-guided biopsies with 'multi-omics' of small cell numbers now permits longitudinal sampling of tumor and biofluids to dissect the complex temporal changes in the GBM microenvironment as a function of the immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/37995317
"""Prospective Feasibility Trial for Genomics-Informed Treatment in Recurrent and Progressive Glioblastoma.""","""Purpose: Glioblastoma is an aggressive and molecularly heterogeneous cancer with few effective treatment options. We hypothesized that next-generation sequencing can be used to guide treatment recommendations within a clinically acceptable time frame following surgery for patients with recurrent glioblastoma.Experimental Design: We conducted a prospective genomics-informed feasibility trial in adults with recurrent and progressive glioblastoma. Following surgical resection, genome-wide tumor/normal exome sequencing and tumor RNA sequencing were performed to identify molecular targets for potential matched therapy. A multidisciplinary molecular tumor board issued treatment recommendations based on the genomic results, blood-brain barrier penetration of the indicated therapies, drug-drug interactions, and drug safety profiles. Feasibility of generating genomics-informed treatment recommendations within 35 days of surgery was assessed.Results: Of the 20 patients enrolled in the study, 16 patients had sufficient tumor tissue for analysis. Exome sequencing was completed for all patients, and RNA sequencing was completed for 14 patients. Treatment recommendations were provided within the study's feasibility time frame for 15 of 16 (94%) patients. Seven patients received treatment based on the tumor board recommendations. Two patients reached 12-month progression-free survival, both adhering to treatments based on the molecular profiling results. One patient remained on treatment and progression free 21 months after surgery, 3 times longer than the patient's previous time to progression. Analysis of matched nonenhancing tissue from 12 patients revealed overlapping as well as novel putatively actionable genomic alterations.Conclusions: Use of genome-wide molecular profiling is feasible and can be informative for guiding real-time, central nervous system-penetrant, genomics-informed treatment recommendations for patients with recurrent glioblastoma. Clin Cancer Res; 24(2); 295-305. ©2017 AACRSee related commentary by Wick and Kessler, p. 256.""",https://pubmed.ncbi.nlm.nih.gov/29074604
"""Galectins as Emerging Glyco-Checkpoints and Therapeutic Targets in Glioblastoma.""","""Despite recent advances in diagnosis and treatment, glioblastoma (GBM) represents the most common and aggressive brain tumor in the adult population, urging identification of new rational therapeutic targets. Galectins, a family of glycan-binding proteins, are highly expressed in the tumor microenvironment (TME) and delineate prognosis and clinical outcome in patients with GBM. These endogenous lectins play key roles in different hallmarks of cancer by modulating tumor cell proliferation, oncogenic signaling, migration, vascularization and immunity. Additionally, they have emerged as mediators of resistance to different anticancer treatments, including chemotherapy, radiotherapy, immunotherapy, and antiangiogenic therapy. Particularly in GBM, galectins control tumor cell transformation and proliferation, reprogram tumor cell migration and invasion, promote vascularization, modulate cell death pathways, and shape the tumor-immune landscape by targeting myeloid, natural killer (NK), and CD8+ T cell compartments. Here, we discuss the role of galectins, particularly galectin-1, -3, -8, and -9, as emerging glyco-checkpoints that control different mechanisms associated with GBM progression, and discuss possible therapeutic opportunities based on inhibition of galectin-driven circuits, either alone or in combination with other treatment modalities.""",https://pubmed.ncbi.nlm.nih.gov/35008740
"""Convection-enhanced delivery for glioblastoma: targeted delivery of antitumor therapeutics.""","""Glioblastoma is the most common primary brain tumor in adults and carries a dismal prognosis despite advancements in treatment. Diffuse tumor infiltration precludes curative surgical resection and necessitates advancements in drug delivery mechanisms. Convection-enhanced delivery (CED) enables continuous local drug delivery for a diverse population of antitumor agents. Importantly, CED circumvents therapeutic challenges posed by the blood-brain barrier by facilitating concentrated local therapeutic drug delivery with limited systemic effects. Here, we present a concise review of properties essential for safe and efficient convection-enhanced drug delivery, as well as a focused review of clinical studies evaluating CED in the treatment of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26103989
"""Advances in Treatment of Isocitrate Dehydrogenase (IDH)-Wildtype Glioblastomas.""","""Purpose of review: The management of isocitrate dehydrogenase (IDH)-wildtype glioblastomas is an area of unmet need. Despite multimodal therapy incorporating maximal safe resection, radiotherapy, and temozolomide, clinical outcomes remain poor. At disease progression or relapse, available systemic agents such as temozolomide, lomustine, and bevacizumab have limited efficacy. We review the recent advances in the treatment of IDH-wildtype glioblastomas. Recent findings: A broad repertoire of systemic agents is in the early stages of development, encompassing the areas of precision medicine, immunotherapy, and repurposed medications. The use of medical devices may present opportunities to bypass the blood-brain barrier. Novel clinical trial designs aim to efficiently test treatment options to advance the field. There are a number of emerging treatment options for IDH-wildtype glioblastomas which are undergoing evaluation in clinical trials. Advances in our scientific understanding of IDH-wildtype glioblastomas offer hope and the prospect of incremental improvements in clinical outcomes.""",https://pubmed.ncbi.nlm.nih.gov/37154886
"""DDRugging glioblastoma: understanding and targeting the DNA damage response to improve future therapies.""","""Glioblastoma is the most frequently diagnosed type of primary brain tumour in adults. These aggressive tumours are characterised by inherent treatment resistance and disease progression, contributing to ~ 190 000 brain tumour-related deaths globally each year. Current therapeutic interventions consist of surgical resection followed by radiotherapy and temozolomide chemotherapy, but average survival is typically around 1 year, with < 10% of patients surviving more than 5 years. Recently, a fourth treatment modality of intermediate-frequency low-intensity electric fields [called tumour-treating fields (TTFields)] was clinically approved for glioblastoma in some countries after it was found to increase median overall survival rates by ~ 5 months in a phase III randomised clinical trial. However, beyond these treatments, attempts to establish more effective therapies have yielded little improvement in survival for patients over the last 50 years. This is in contrast to many other types of cancer and highlights glioblastoma as a recognised tumour of unmet clinical need. Previous work has revealed that glioblastomas contain stem cell-like subpopulations that exhibit heightened expression of DNA damage response (DDR) factors, contributing to therapy resistance and disease relapse. Given that radiotherapy, chemotherapy and TTFields-based therapies all impact DDR mechanisms, this Review will focus on our current knowledge of the role of the DDR in glioblastoma biology and treatment. We also discuss the potential of effective multimodal targeting of the DDR combined with standard-of-care therapies, as well as emerging therapeutic targets, in providing much-needed improvements in survival rates for patients.""",https://pubmed.ncbi.nlm.nih.gov/34036721
"""Perioperative Management of Patients with Glioblastoma.""","""The clinical presentation of glioblastomas is varied, and definitive diagnosis requires pathologic examination and study of the tissue. Management of glioblastomas includes surgery and adjuvant chemotherapy and radiotherapy, with surgery playing an important role in the prognosis of these patients. Awake craniotomy plays a crucial role in tumors in or adjacent to eloquent areas, allowing surgeons to maximize resection, while minimizing iatrogenic deficits. However, the prognosis remains dismal. This article presents the perioperative management of patients with glioblastoma including tools and surgical adjuncts to maximize extent of resection and minimize poor outcomes.""",https://pubmed.ncbi.nlm.nih.gov/33223018
"""A perspective on the radiopharmaceutical requirements for imaging and therapy of glioblastoma.""","""Despite numerous clinical trials and pre-clinical developments, the treatment of glioblastoma (GB) remains a challenge. The current survival rate of GB averages one year, even with an optimal standard of care. However, the future promises efficient patient-tailored treatments, including targeted radionuclide therapy (TRT). Advances in radiopharmaceutical development have unlocked the possibility to assess disease at the molecular level allowing individual diagnosis. This leads to the possibility of choosing a tailored, targeted approach for therapeutic modalities. Therapeutic modalities based on radiopharmaceuticals are an exciting development with great potential to promote a personalised approach to medicine. However, an effective targeted radionuclide therapy (TRT) for the treatment of GB entails caveats and requisites. This review provides an overview of existing nuclear imaging and TRT strategies for GB. A critical discussion of the optimal characteristics for new GB targeting therapeutic radiopharmaceuticals and clinical indications are provided. Considerations for target selection are discussed, i.e. specific presence of the target, expression level and pharmacological access to the target, with particular attention to blood-brain barrier crossing. An overview of the most promising radionuclides is given along with a validation of the relevant radiopharmaceuticals and theranostic agents (based on small molecules, peptides and monoclonal antibodies). Moreover, toxicity issues and safety pharmacology aspects will be presented, both in general and for the brain in particular.""",https://pubmed.ncbi.nlm.nih.gov/34335972
"""Recent advances in therapy for glioblastoma.""","""Glioblastoma is the most common primary malignant brain tumor in adults and is a challenging disease to treat. The current standard of care includes maximal safe surgical resection, followed by a combination of radiation and chemotherapy with temozolomide. Despite that, recurrence is quite common, and so we continue to search for more effective treatments both for initial therapy and at the time of recurrence. This article will review recent advances in therapy for glioblastoma, including surgery, radiotherapy, cytotoxic chemotherapies, molecularly targeted agents, and immunotherapy; the role of antiangiogenic agents in the treatment of glioblastoma is discussed in a separate article in this issue of the Archives.""",https://pubmed.ncbi.nlm.nih.gov/20212224
"""[Radiosurgery for recurrent glioblastoma].""","""Background: Despite the combined treatment in accordance with modern standards, recurrent glioblastoma usually occurs within several months after resection and causes low relapse-free and overall survival. One of the most effective methods for malignant glioma progression is repeated radiotherapy. Indications for this approach have expanded after introduction of stereotactic irradiation into routine clinical practice. Objective: To evaluate the results of radiosurgery in patients with recurrent glioblastoma and to identify the factors determining its effectiveness. Material and methods: Radiosurgery has been carried out in 168 patients with relapses of glioblastoma between 2005 and 2021. This study enrolled 88 patients with 180 foci of local and distant progression. Mean age of patients was 42.8±2.1 years (range 4-73). Mean period between diagnosis and repeated irradiation was 12.7 months. Mean volume of focus was 2.4 cm3, mean dose - 20 Gy. Median follow-up period after radiosurgery was 11.2 months. Results: Repeated irradiation with correction of systemic therapy improved progression-free survival and overall survival with insignificant radiation-induced toxicity. Annual overall survival was 62.2%, median of overall survival after radiosurgery - 15.1 months. Significant factors of local control were marginal dose of at least 18 Gy and distant relapse. Median of progression-free survival in the group of distant progression of glioblastoma was only 3.6 months vs. 9.1 months in patients with local recurrence. Conclusion: Repeated irradiation in radiosurgery mode with a dose of 18 Gy and higher is an effective option for local treatment increasing progression-free and overall survival in patients with progression of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34951763
