Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Glioblastoma-associated microglia and macrophages: targets for therapies to improve prognosis.""",https://pubmed.ncbi.nlm.nih.gov/28334886,reflect,reflected,roles in glioblastoma progression are reflected in the burgeoning research into therapeutics
Abstract,"""Glioblastoma-associated microglia and macrophages: targets for therapies to improve prognosis.""",https://pubmed.ncbi.nlm.nih.gov/28334886,associate,associated,"biology of glioblastoma-associated microglia and macrophages, and model systems"
Abstract,"""Glioblastoma-associated microglia and macrophages: targets for therapies to improve prognosis.""",https://pubmed.ncbi.nlm.nih.gov/28334886,associate,associated,that affect glioblastoma-associated microglia and macrophages hold considerable promise to
Title,"""Management of glioblastoma after recurrence: A changing paradigm.""",https://pubmed.ncbi.nlm.nih.gov/27476474,change,changing,management of glioblastoma after recurrence: a changing paradigm.
Abstract,"""Management of glioblastoma after recurrence: A changing paradigm.""",https://pubmed.ncbi.nlm.nih.gov/27476474,remain,remains,glioblastoma remains the most common primary brain tumor after the
Abstract,"""A Reactive Oxygen Species-Responsive Poly(amino acids) Nanoparticle Loading Doxorubicin for Glioblastoma Multiforme Treatment.""",https://pubmed.ncbi.nlm.nih.gov/33187588,receive,received,"them, glioblastoma multiforme received special attention and numerous efforts regarding to"
Abstract,"""Next generation sequencing in adult patients with glioblastoma in Switzerland: a multi-centre decision analysis.""",https://pubmed.ncbi.nlm.nih.gov/35486306,investigate,investigated,newly diagnosed glioblastoma were investigated.
Abstract,"""Next generation sequencing in adult patients with glioblastoma in Switzerland: a multi-centre decision analysis.""",https://pubmed.ncbi.nlm.nih.gov/35486306,use,using,newly diagnosed glioblastoma using custom made or commercially available assays.
Abstract,"""Current status of the preclinical evaluation of alternating electric fields as a form of cancer therapy.""",https://pubmed.ncbi.nlm.nih.gov/36306728,present,presented,models of glioblastoma has been presented.
Abstract,"""Trends in Immunotherapy Clinical Trials to Treat Glioblastoma: A Look at Progress and Challenges.""",https://pubmed.ncbi.nlm.nih.gov/37574192,discover,discover,treatments for glioblastoma (gbm) and discover relevant trends in this
Abstract,"""Immune landscape-based machine-learning-assisted subclassification, prognosis, and immunotherapy prediction for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36532035,characterize,characterized,"tumor, glioblastoma (gbm) is characterized by intratumor heterogeneity,"
Abstract,"""Active Immunotherapy for Glioblastoma Treatment: A Systematic Review and Meta-Analysis.""",https://pubmed.ncbi.nlm.nih.gov/36748348,make,makes,introduction: glioblastoma multiforme (gbm) makes 60-70%
Abstract,"""Tumor treating fields with radiation for glioblastoma: a narrative review.""",https://pubmed.ncbi.nlm.nih.gov/36336899,present,present,"patients with glioblastoma (gbm), we present the following narrative"
Abstract,"""Tumor treating fields with radiation for glioblastoma: a narrative review.""",https://pubmed.ncbi.nlm.nih.gov/36336899,synthesize,synthesized,management of glioblastoma with regard to concurrent chemoradiation and ttfields and synthesized
Abstract,"""Spinal drop metastases in recurrent glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/9856242,increase,increasing,dissemination of glioblastomas is very rare but is increasing as patients live
Abstract,"""Spinal drop metastases in recurrent glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/9856242,operate,operated,histologically proven glioblastoma multiforme were operated on in the neurosurgical department of
Abstract,"""Spinal drop metastases in recurrent glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/9856242,include,including,spread of glioblastoma multiforme including spinal drop metastases.
Abstract,"""Response of U87 glioma xenografts treated with concurrent rapamycin and fractionated radiotherapy: possible role for thrombosis.""",https://pubmed.ncbi.nlm.nih.gov/17161482,treat,treated,bearing u87 glioblastoma xenografts were treated with concomitant rapamycin and radiotherapy over
Abstract,"""The impact of repeated surgery and adjuvant therapy on survival for patients with recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22959214,have,have,"treatment of glioblastoma recurrence can have a palliative aim, after considering"
Abstract,"""Very low mutation burden is a feature of inflamed recurrent glioblastomas responsive to cancer immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/33441554,report,reported,in recurrent glioblastoma have reported long-term survival benefits in 10
Abstract,"""Very low mutation burden is a feature of inflamed recurrent glioblastomas responsive to cancer immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/33441554,acquire,acquired,grade iv glioblastoma patients acquired prior to immunotherapy intervention.
Abstract,"""Very low mutation burden is a feature of inflamed recurrent glioblastomas responsive to cancer immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/33441554,imply,implying,"newly diagnosed glioblastoma tumors, implying that a relationship between tumor mutation"
Title,"""Distinct Phenotypic Clusters of Glioblastoma Growth and Response Kinetics Predict Survival.""",https://pubmed.ncbi.nlm.nih.gov/30652553,predict,predict,clusters of glioblastoma growth and response kinetics predict survival.
Abstract,"""Distinct Phenotypic Clusters of Glioblastoma Growth and Response Kinetics Predict Survival.""",https://pubmed.ncbi.nlm.nih.gov/30652553,be,is,"seen in glioblastoma multiforme (gbm), there is little definitive"
Abstract,"""Randomized comparison of stereotactic radiosurgery followed by conventional radiotherapy with carmustine to conventional radiotherapy with carmustine for patients with glioblastoma multiforme: report of Radiation Therapy Oncology Group 93-05 protocol.""",https://pubmed.ncbi.nlm.nih.gov/15465203,cure,cures,treatment of glioblastoma multiforme (gbm) cures less than 5%
Abstract,"""Ultrasmall AGuIX theranostic nanoparticles for vascular-targeted interstitial photodynamic therapy of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29026302,remain,remains,"treatments, glioblastoma outcome remains poor with frequent local recurrences, indicating"
Title,"""Anti-tumour immune response in GL261 glioblastoma generated by Temozolomide Immune-Enhancing Metronomic Schedule monitored with MRSI-based nosological images.""",https://pubmed.ncbi.nlm.nih.gov/31926117,generate,generated,in gl261 glioblastoma generated by temozolomide immune-enhancing metronomic schedule monitored
Title,"""Impact of state lockdown on glioblastoma treatment with tumor treating fields.""",https://pubmed.ncbi.nlm.nih.gov/36153883,treat,treating,lockdown on glioblastoma treatment with tumor treating fields.
Abstract,"""Computed modeling of alternating electric fields therapy for recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26311253,locate,located,the primary glioblastoma and it was located at a site of relatively
Abstract,"""Immunotherapy advances for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25190673,require,require,"benefit for glioblastoma patients, although multiple variables will likely require systematic"
Abstract,"""Advanced immunotherapies for glioblastoma: tumor neoantigen vaccines in combination with immunomodulators.""",https://pubmed.ncbi.nlm.nih.gov/37165457,have,have,", including glioblastomas (gbm), have one of the worst"
Title,"""Metformin repositioning as antitumoral agent: selective antiproliferative effects in human glioblastoma stem cells, via inhibition of CLIC1-mediated ion current.""",https://pubmed.ncbi.nlm.nih.gov/25361004,mediate,mediated,"in human glioblastoma stem cells, via inhibition of clic1-mediated"
Abstract,"""Mathematical modelling of the synergistic combination of radiotherapy and indoleamine-2,3-dioxygenase (IDO) inhibitory immunotherapy against glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29688039,carry,carrying,experiments with glioblastoma-carrying rats.
Abstract,"""Efficacy of clinical prognostic factors on survival in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20401838,identify,identify,series of glioblastomas to identify prognostic factors.
Abstract,"""Isocitrate dehydrogenase status and molecular subclasses of glioma and glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25434382,develop,develop,and secondary glioblastomas (gbms) that develop from low-grade
Abstract,"""Isocitrate dehydrogenase status and molecular subclasses of glioma and glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25434382,represent,represent,metabolic enzyme glioblastomas (idh1) represent a distinguishing feature of low
Abstract,"""Gap junctions in human glioblastomas: implications for suicide gene therapy.""",https://pubmed.ncbi.nlm.nih.gov/21779029,define,defined,status in glioblastoma is not well defined.
Abstract,"""Gap junctions in human glioblastomas: implications for suicide gene therapy.""",https://pubmed.ncbi.nlm.nih.gov/21779029,detect,detected,74 human glioblastoma samples; its expression was detected in 77%
Abstract,"""Gap junctions in human glioblastomas: implications for suicide gene therapy.""",https://pubmed.ncbi.nlm.nih.gov/21779029,regard,regards,here that glioblastoma is a heterogenous disease as regards cx43 expression with
Abstract,"""Gap junctions in human glioblastomas: implications for suicide gene therapy.""",https://pubmed.ncbi.nlm.nih.gov/21779029,establish,established,eight primary glioblastoma cultures that we have established.
Abstract,"""Visualization of angiographical arteriovenous shunting in perisylvian glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/23435867,tend,tend,conclusions: glioblastomas in the perisylvian region tend to be associated with
Abstract,"""Immunotherapy for glioblastoma: the promise of combination strategies.""",https://pubmed.ncbi.nlm.nih.gov/35078492,remain,remained,glioblastoma (gbm) treatment has remained almost unchanged for
Abstract,"""[Reirradiation of recurrent glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/21312096,treat,treated,patients with glioblastoma are treated by radiotherapy in combination with temozolamid.
Abstract,"""Dendritic cell vaccine trials in gliomas: Untangling the lines.""",https://pubmed.ncbi.nlm.nih.gov/37289203,prove,proven,nature of glioblastoma have proven to be major limitations to translational application
Abstract,"""Dendritic cell vaccine trials in gliomas: Untangling the lines.""",https://pubmed.ncbi.nlm.nih.gov/37289203,interpret,interpret,trials in glioblastoma are difficult to interpret due to a lack of
Abstract,"""Dendritic cell vaccine trials in gliomas: Untangling the lines.""",https://pubmed.ncbi.nlm.nih.gov/37289203,discuss,discuss,"vaccines targeting glioblastoma, discuss challenges in clinical trial design, and"
Abstract,"""GammaTile() (GT) as a brachytherapy platform for rapidly proliferating glioblastomas: from case series to clinical trials.""",https://pubmed.ncbi.nlm.nih.gov/38281303,grow,grew,-type glioblastoma that grew > 100% in volume during the
Abstract,"""GammaTile() (GT) as a brachytherapy platform for rapidly proliferating glioblastomas: from case series to clinical trials.""",https://pubmed.ncbi.nlm.nih.gov/38281303,lie,lay,rapidly proliferating glioblastomas and lay the foundation for future clinical trial design
Title,"""Case of glioblastoma patient treated with tumor treating fields therapy at recurrence degenerating to sarcoma.""",https://pubmed.ncbi.nlm.nih.gov/28303729,treat,treated,case of glioblastoma patient treated with tumor treating fields therapy at recurrence
Abstract,"""Case of glioblastoma patient treated with tumor treating fields therapy at recurrence degenerating to sarcoma.""",https://pubmed.ncbi.nlm.nih.gov/28303729,employ,employs,treatment for glioblastoma (gbm) that employs alternating electric fields.
Abstract,"""Results of interstitial brachytherapy for malignant brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/12239621,have,had,17 were glioblastomas) and 46 had brachytherapy at the time of
Title,"""Sodium phenylacetate (NaPa) improves the TAM effect on glioblastoma experimental tumors by inducing cell growth arrest and apoptosis.""",https://pubmed.ncbi.nlm.nih.gov/17465226,induce,inducing,effect on glioblastoma experimental tumors by inducing cell growth arrest and apoptosis
Abstract,"""Sodium phenylacetate (NaPa) improves the TAM effect on glioblastoma experimental tumors by inducing cell growth arrest and apoptosis.""",https://pubmed.ncbi.nlm.nih.gov/17465226,represent,represent,: multiform glioblastomas represent the most aggressive brain tumors.
Title,"""Radiation therapy treatment planning in supratentorial glioblastoma multiforme: an analysis based on post mortem topographic anatomy with CT correlations.""",https://pubmed.ncbi.nlm.nih.gov/2557310,base,based,in supratentorial glioblastoma multiforme: an analysis based on post mortem topographic
Abstract,"""Radiation therapy treatment planning in supratentorial glioblastoma multiforme: an analysis based on post mortem topographic anatomy with CT correlations.""",https://pubmed.ncbi.nlm.nih.gov/2557310,receive,received,adults with glioblastoma multiforme who received minimal or no radiotherapy we determined
Title,"""Management of patients with recurrent glioblastoma using hypofractionated stereotactic radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/25791534,use,using,with recurrent glioblastoma using hypofractionated stereotactic radiotherapy.
Title,"""Adult cerebellar glioblastoma cases have different characteristics from supratentorial glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22076316,have,have,adult cerebellar glioblastoma cases have different characteristics from supratentorial glioblastoma.
Abstract,"""Adult cerebellar glioblastoma cases have different characteristics from supratentorial glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22076316,pseudopalisade,pseudopalisading,cases was glioblastoma with pseudopalisading necrosis.
Abstract,"""Adult cerebellar glioblastoma cases have different characteristics from supratentorial glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22076316,have,had,"adult cerebellar glioblastoma cases had similar clinical and pathological characteristics, and"
Abstract,"""Childhood glioblastoma multiforme of the spinal cord.""",https://pubmed.ncbi.nlm.nih.gov/16884424,prevent,preventing,"spinal cord glioblastoma multiforme in preventing tumour recurrence, with acceptable morbidity"
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,have,have,diagnosed as glioblastoma lack contrast enhancement and have a 'low-
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,identify,identified,"-wildtype glioblastomas, we identified 98 patients (7.4%)"
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,have,had,"to ce glioblastoma, patients with non-ce glioblastoma had a"
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,have,had,-ce glioblastoma had a more favorable clinical profile and superior outcome
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,use,using,-ce glioblastoma to patients with ce glioblastoma using a large set
Abstract,"""Surgical management and outcome of newly diagnosed glioblastoma without contrast enhancement (low-grade appearance): a report of the RANO resect group.""",https://pubmed.ncbi.nlm.nih.gov/37665776,use,using,with ce glioblastoma using a large set of clinical variables.
Abstract,"""Valproic acid for the treatment of malignant gliomas: review of the preclinical rationale and published clinical results.""",https://pubmed.ncbi.nlm.nih.gov/22668241,follow,following,"reports of glioblastoma remissions following vpa treatment, several clinical studies currently"
Abstract,"""Valproic acid for the treatment of malignant gliomas: review of the preclinical rationale and published clinical results.""",https://pubmed.ncbi.nlm.nih.gov/22668241,appear,appears,radiotherapy in glioblastoma appears a rational option that deserves well-designed
Abstract,"""Glioblastoma in the elderly: the impact of advanced age on treatment and survival.""",https://pubmed.ncbi.nlm.nih.gov/24390930,compare,compared,patients with glioblastoma as compared with younger ones.
Abstract,"""Glioblastoma in the elderly: the impact of advanced age on treatment and survival.""",https://pubmed.ncbi.nlm.nih.gov/24390930,follow,followed,of brain glioblastoma followed by irradiation and chemotherapy with temozolomide between 2004
Abstract,"""Glioblastoma in the elderly: the impact of advanced age on treatment and survival.""",https://pubmed.ncbi.nlm.nih.gov/24390930,age,aged,"with 50 glioblastoma patients aged < 65 years, treated in the"
Abstract,"""Glioblastoma in the elderly: the impact of advanced age on treatment and survival.""",https://pubmed.ncbi.nlm.nih.gov/24390930,benefit,benefit,"patients with glioblastoma may benefit from combined treatments, including surgery,"
Title,"""[Should elderly patients with glioblastoma be proposed to radiotherapy?].""",https://pubmed.ncbi.nlm.nih.gov/18650111,propose,proposed,patients with glioblastoma be proposed to radiotherapy?].
Abstract,"""[Should elderly patients with glioblastoma be proposed to radiotherapy?].""",https://pubmed.ncbi.nlm.nih.gov/18650111,associate,associated,"in glioblastoma multiform-patients, advanced age has been associated"
Abstract,"""Bifunctional cancer cell-based vaccine concomitantly drives direct tumor killing and antitumor immunity.""",https://pubmed.ncbi.nlm.nih.gov/36599004,induce,inducing,eliminated established glioblastoma tumors in mice by inducing caspase-mediated cancer
Title,"""[Glioblastoma multiforme developing separately from the initial lesion 9 years after successful treatment for gliomatosis cerebri: a case report].""",https://pubmed.ncbi.nlm.nih.gov/18700534,develop,developing,[glioblastoma multiforme developing separately from the initial lesion 9 years
Abstract,"""[Glioblastoma multiforme developing separately from the initial lesion 9 years after successful treatment for gliomatosis cerebri: a case report].""",https://pubmed.ncbi.nlm.nih.gov/18700534,occur,occurred,histologically confirmed glioblastoma multiforme in the cerebellar vermis which occurred 9 years
Abstract,"""[Glioblastoma multiforme developing separately from the initial lesion 9 years after successful treatment for gliomatosis cerebri: a case report].""",https://pubmed.ncbi.nlm.nih.gov/18700534,develop,develop,suggests that glioblastoma multiforme could develop in the long term after initial
Abstract,"""The effect of temozolomide in combination with doxorubicin in glioblastoma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/33021886,consist,consist,treatments for glioblastoma patients consist of surgery followed by radiation in combination
Abstract,"""The effect of temozolomide in combination with doxorubicin in glioblastoma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/33021886,remain,remains,"prognosis for glioblastoma patients remains grim, with a five-year"
Abstract,"""EGFR-dependent mechanisms in glioblastoma: towards a better therapeutic strategy.""",https://pubmed.ncbi.nlm.nih.gov/24671641,represent,represents,"% of glioblastomas, it currently represents one of the most promising"
Title,"""Treatment of experimental glioblastoma with a human major histocompatibility complex nonrestricted cytotoxic T cell line.""",https://pubmed.ncbi.nlm.nih.gov/7805048,nonrestricte,nonrestricted,of experimental glioblastoma with a human major histocompatibility complex nonrestricted cytotoxic t
Abstract,"""Treatment of experimental glioblastoma with a human major histocompatibility complex nonrestricted cytotoxic T cell line.""",https://pubmed.ncbi.nlm.nih.gov/7805048,use,using,therapy of glioblastoma using as antitumor effector a potent major histocompatibility complex
Abstract,"""Treatment of experimental glioblastoma with a human major histocompatibility complex nonrestricted cytotoxic T cell line.""",https://pubmed.ncbi.nlm.nih.gov/7805048,engraft,engrafted,the human glioblastoma cell line u-87 mg could be successfully engrafted in
Abstract,"""Treatment of experimental glioblastoma with a human major histocompatibility complex nonrestricted cytotoxic T cell line.""",https://pubmed.ncbi.nlm.nih.gov/7805048,localize,localized,therapy against glioblastomas and other well-localized tumors is discussed.
Abstract,"""The significance of dose heterogeneity on the anti-tumor response of minibeam radiation therapy.""",https://pubmed.ncbi.nlm.nih.gov/39393469,undergo,underwent,model of glioblastoma underwent several pmbrt configurations.
Title,"""Changes in Brain Energy and Membrane Metabolism in Glioblastoma following Chemoradiation.""",https://pubmed.ncbi.nlm.nih.gov/34940063,follow,following,metabolism in glioblastoma following chemoradiation.
Abstract,"""Changes in Brain Energy and Membrane Metabolism in Glioblastoma following Chemoradiation.""",https://pubmed.ncbi.nlm.nih.gov/34940063,visualize,visualized,infiltration with glioblastoma (gb) cannot be entirely visualized by
Abstract,"""Effects of treatment on long-term survivors with malignant astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/2178330,evaluate,evaluate,patients with glioblastoma and anaplastic astrocytoma to evaluate the long-term
Abstract,"""Effects of treatment on long-term survivors with malignant astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/2178330,live,lived,patients with glioblastoma or anaplastic astrocytoma who lived at least 100%
Title,"""Multifunctional temozolomide-loaded lipid superparamagnetic nanovectors: dual targeting and disintegration of glioblastoma spheroids by synergic chemotherapy and hyperthermia treatment.""",https://pubmed.ncbi.nlm.nih.gov/31663592,hyperthermia,hyperthermia,disintegration of glioblastoma spheroids by synergic chemotherapy and hyperthermia treatment.
Abstract,"""Optimizing glioblastoma resection: intraoperative mapping and beyond.""",https://pubmed.ncbi.nlm.nih.gov/25363008,start,starts,"management of glioblastomas starts with surgical resection if possible, along with"
Title,"""Treatment of Older Adult Patients with Glioblastoma: Moving towards the Inclusion of a Comprehensive Geriatric Assessment for Guiding Management.""",https://pubmed.ncbi.nlm.nih.gov/35049706,move,moving,patients with glioblastoma: moving towards the inclusion of a comprehensive geriatric
Abstract,"""Treatment of Older Adult Patients with Glioblastoma: Moving towards the Inclusion of a Comprehensive Geriatric Assessment for Guiding Management.""",https://pubmed.ncbi.nlm.nih.gov/35049706,include,includes,management of glioblastoma in older patients includes maximal safe resection followed by
Title,"""Multi-Arm GlioblastoMa Australasia (MAGMA): protocol for a multiarm randomised clinical trial for people affected by glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36104135,randomise,randomised,-arm glioblastoma australasia (magma): protocol for a multiarm randomised
Abstract,"""Multi-Arm GlioblastoMa Australasia (MAGMA): protocol for a multiarm randomised clinical trial for people affected by glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36104135,test,test,-arm glioblastoma australasia (magma) trial is to test hypotheses
Title,"""Effective treatment of glioblastoma requires crossing the blood-brain barrier and targeting tumors including cancer stem cells: The promise of nanomedicine.""",https://pubmed.ncbi.nlm.nih.gov/26116770,require,requires,treatment of glioblastoma requires crossing the blood-brain barrier and targeting
Abstract,"""National cancer database analysis of outcomes in pediatric glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29532996,define,defined,glioblastoma in children is an aggressive disease with no defined
Abstract,"""Nose-to-brain delivery of simvastatin mediated by chitosan-coated lipid-core nanocapsules allows for the treatment of glioblastoma in vivo.""",https://pubmed.ncbi.nlm.nih.gov/35151819,appear,appears,effect against glioblastoma appears limited when the conventional oral administration route is
Abstract,"""Benefit of re-operation and salvage therapies for recurrent glioblastoma multiforme: results from a single institution.""",https://pubmed.ncbi.nlm.nih.gov/28374095,have,has,of recurrent glioblastoma (gbm) has yet to be determined.
Abstract,"""Recent advances in glioblastoma multiforme therapy: A focus on autophagy regulation.""",https://pubmed.ncbi.nlm.nih.gov/36166963,experience,experience,"tumor, glioblastoma multiforme (gbm), experience an average survival"
Abstract,"""Automatic VMAT technique to treat glioblastoma: A two years' experience.""",https://pubmed.ncbi.nlm.nih.gov/34627029,give,giving,treatment of glioblastoma multiforme (gbm) by giving a recipe that
Abstract,"""Blood-brain barrier-penetrating single CRISPR-Cas9 nanocapsules for effective and safe glioblastoma gene therapy.""",https://pubmed.ncbi.nlm.nih.gov/35442747,target,targeting,evidenced promising glioblastoma tissue targeting that led to high plk1 gene editing
Abstract,"""Management of Patients with Primary Intramedullary Spinal Cord Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27777151,treat,treated,spinal cord glioblastoma treated in our department were included in this study
Abstract,"""Management of Patients with Primary Intramedullary Spinal Cord Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27777151,identify,identified,"spinal cord glioblastoma were identified between 2006 and 2015, all of"
Abstract,"""Management of Patients with Primary Intramedullary Spinal Cord Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27777151,remain,remains,spinal cord glioblastoma still remains poor.
Abstract,"""Treatment with 5-azacitidine delay growth of glioblastoma xenografts: a potential new treatment approach for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/29427211,increase,increased,"reduced human glioblastoma cell viability, increased cellular apoptosis, and reduced"
Abstract,"""Treatment with 5-azacitidine delay growth of glioblastoma xenografts: a potential new treatment approach for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/29427211,treat,treated,", intracerebral glioblastomas treated with 5-azacitidine showed a clearly visible"
Title,"""Noninvasive Glioblastoma Testing: Multimodal Approach to Monitoring and Predicting Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/29581794,predict,predicting,noninvasive glioblastoma testing: multimodal approach to monitoring and predicting treatment
Abstract,"""Noninvasive Glioblastoma Testing: Multimodal Approach to Monitoring and Predicting Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/29581794,cause,causing,"treatment of glioblastoma, causing differences in treatment response and outcome."
Abstract,"""Noninvasive Glioblastoma Testing: Multimodal Approach to Monitoring and Predicting Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/29581794,use,uses,testing of glioblastoma uses multiple techniques that can capture the heterogeneity of
Abstract,"""Noninvasive Glioblastoma Testing: Multimodal Approach to Monitoring and Predicting Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/29581794,have,has,benefit for glioblastoma patients still has to be demonstrated.
Title,"""Alpha Particle Enhanced Blood Brain/Tumor Barrier Permeabilization in Glioblastomas Using Integrin Alpha-v Beta-3-Targeted Liposomes.""",https://pubmed.ncbi.nlm.nih.gov/28619756,use,using,permeabilization in glioblastomas using integrin alpha-v beta-3-targeted liposomes
Abstract,"""Viral and other therapies for recurrent glioblastoma: is a 24-month durable response unusual?""",https://pubmed.ncbi.nlm.nih.gov/30346600,attract,attracted,of recurrent glioblastoma (gbm) has attracted attention due to 8
Title,"""Supratentorial glioblastoma treated with radiotherapy: use of the Radiation Therapy Oncology Group recursive partitioning analysis grouping for predicting survival.""",https://pubmed.ncbi.nlm.nih.gov/20410057,treat,treated,supratentorial glioblastoma treated with radiotherapy: use of the radiation therapy
Abstract,"""Supratentorial glioblastoma treated with radiotherapy: use of the Radiation Therapy Oncology Group recursive partitioning analysis grouping for predicting survival.""",https://pubmed.ncbi.nlm.nih.gov/20410057,treat,treated,with supratentorial glioblastoma treated with radiotherapy and to determine prognostic factors for
Abstract,"""Supratentorial glioblastoma treated with radiotherapy: use of the Radiation Therapy Oncology Group recursive partitioning analysis grouping for predicting survival.""",https://pubmed.ncbi.nlm.nih.gov/20410057,treat,treated,of 108 glioblastoma patients treated with radiotherapy between january 1987 and december
Abstract,"""Sequencing and curation strategies for identifying candidate glioblastoma treatments.""",https://pubmed.ncbi.nlm.nih.gov/31023376,generate,generate,to analyze glioblastoma tumors and generate real-time potential treatment options
Abstract,"""Sequencing and curation strategies for identifying candidate glioblastoma treatments.""",https://pubmed.ncbi.nlm.nih.gov/31023376,perform,performed,patients with glioblastoma and performed tumor whole genome sequencing (wgs)
Abstract,"""Novel diagnostic and therapeutic approaches to malignant glioma.""",https://pubmed.ncbi.nlm.nih.gov/21607882,represent,represents,"patients with glioblastoma represents a particular challenge, with surgery followed by"
Abstract,"""Novel diagnostic and therapeutic approaches to malignant glioma.""",https://pubmed.ncbi.nlm.nih.gov/21607882,complete,completed,newly diagnosed glioblastoma have completed enrolment.
Title,"""Deep Penetrating and Sensitive Targeted Magnetic Particle Imaging and Photothermal Therapy of Early-Stage Glioblastoma Based on a Biomimetic Nanoplatform.""",https://pubmed.ncbi.nlm.nih.gov/37150856,base,based,-stage glioblastoma based on a biomimetic nanoplatform.
Abstract,"""Nanotechnology applications for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22748656,remain,remains,glioblastoma remains one of the most difficult cancers to treat
Title,"""Differentiating tumour progression from pseudoprogression in glioblastoma patients: a monoexponential, biexponential, and stretched-exponential model-based DWI study.""",https://pubmed.ncbi.nlm.nih.gov/37697237,stretch,stretched,"pseudoprogression in glioblastoma patients: a monoexponential, biexponential, and stretched"
Abstract,"""Differentiating tumour progression from pseudoprogression in glioblastoma patients: a monoexponential, biexponential, and stretched-exponential model-based DWI study.""",https://pubmed.ncbi.nlm.nih.gov/37697237,exhibit,exhibiting,pathologically confirmed glioblastoma exhibiting enhancing lesions after completion of chemoradiation therapy were
Title,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,depend,depends,mutation in glioblastomas depends on idh1 mutation.
Abstract,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,treat,treated,histologically confirmed glioblastomas treated with radiation therapy and chemotherapy were reviewed retrospectively
Abstract,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,improve,improved,indicate that glioblastomas with mgmt methylation or tp53 mutations have improved survival
Abstract,"""Metronomic Photodynamic Therapy with Conjugated Polymer Nanoparticles in Glioblastoma Tumor Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/37296661,overcome,overcome,proposed for glioblastoma (gbm) management to overcome conventional treatment issues
