Source,Text,Link,Verb,Original_Form,Context
Abstract,"""AntagomiR-27a targets FOXO3a in glioblastoma and suppresses U87 cell growth in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/23621269,compare,comparing,specimens from glioblastoma comparing with normal human brain tissues.
Abstract,"""AntagomiR-27a targets FOXO3a in glioblastoma and suppresses U87 cell growth in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/23621269,inhibit,inhibit,"in human glioblastoma, and antagomir-27a could inhibit the proliferation and invasion"
Abstract,"""RUNX1 Regulates Migration, Invasion, and Angiogenesis via p38 MAPK Pathway in Human Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28012022,use,using,of human glioblastoma using il-1β-treated u-87 mg human glioblastoma cells
Abstract,"""Genome-wide transcriptional analyses of Chinese patients reveal cell migration is attenuated in IDH1-mutant glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/25511738,increase,increased,(idh1)-mutant glioblastoma exhibit increased survival compared with those with wild-
Abstract,"""Genome-wide transcriptional analyses of Chinese patients reveal cell migration is attenuated in IDH1-mutant glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/25511738,find,found,"patients with glioblastoma, we have found that the focal adhesion pathway"
Abstract,"""Genome-wide transcriptional analyses of Chinese patients reveal cell migration is attenuated in IDH1-mutant glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/25511738,contribute,contributes,-dependent glioblastoma cell infiltration contributes to the better outcomes of patients
Abstract,"""Modeling Patient-Derived Glioblastoma with Cerebral Organoids.""",https://pubmed.ncbi.nlm.nih.gov/30893594,remain,remains,"patients with glioblastoma (gbm) remains dismal, with a median"
Abstract,"""Death-associated protein 3 (Dap-3) is overexpressed in invasive glioblastoma cells in vivo and in glioma cell lines with induced motility phenotype in vitro.""",https://pubmed.ncbi.nlm.nih.gov/11489830,reside,residing,profiles of glioblastoma cells residing at the tumor core versus those at
Abstract,"""Death-associated protein 3 (Dap-3) is overexpressed in invasive glioblastoma cells in vivo and in glioma cell lines with induced motility phenotype in vitro.""",https://pubmed.ncbi.nlm.nih.gov/11489830,specimen,specimens,"in additional glioblastoma multiforme specimens, and the role in migration was"
Abstract,"""Protein kinase C activation by phorbol ester increases in vitro invasion through regulation of matrix metalloproteinases/tissue inhibitors of metalloproteinases system in D54 human glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/10963898,examine,examined,"invasiveness of glioblastoma cells, we examined expression levels of membrane-"
Title,"""ZWINT: A potential therapeutic biomarker in patients with glioblastoma correlates with cell proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/32323832,correlate,correlates,patients with glioblastoma correlates with cell proliferation and invasion.
Title,"""SLC7A11 Overexpression in Glioblastoma Is Associated with Increased Cancer Stem Cell-Like Properties.""",https://pubmed.ncbi.nlm.nih.gov/28610554,associate,associated,overexpression in glioblastoma is associated with increased cancer stem cell-like
Abstract,"""Intratumoral heterogeneity of endogenous tumor cell invasive behavior in human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30573757,target,targeted,"in human glioblastoma, selectively targeted via egfr inhibition."
Abstract,"""Inhibition of nestin suppresses stem cell phenotype of glioblastomas through the alteration of post-translational modification of heat shock protein HSPA8/HSC71.""",https://pubmed.ncbi.nlm.nih.gov/25527454,suppress,suppresses,"in human glioblastoma cells suppresses cell proliferation, migration, and invasion"
Abstract,"""Inhibition of nestin suppresses stem cell phenotype of glioblastomas through the alteration of post-translational modification of heat shock protein HSPA8/HSC71.""",https://pubmed.ncbi.nlm.nih.gov/25527454,exhibit,exhibited,"(shrna)-transfected glioblastoma cells exhibited reduced sphere formation, decreased expression of"
Abstract,"""Inhibition of nestin suppresses stem cell phenotype of glioblastomas through the alteration of post-translational modification of heat shock protein HSPA8/HSC71.""",https://pubmed.ncbi.nlm.nih.gov/25527454,carry,carried,"nestin in glioblastomas, we carried out two-dimensional electrophoresis using"
Abstract,"""Inhibition of nestin suppresses stem cell phenotype of glioblastomas through the alteration of post-translational modification of heat shock protein HSPA8/HSC71.""",https://pubmed.ncbi.nlm.nih.gov/25527454,exhibit,exhibited,-transfected glioblastoma cells exhibited a decrease in the level of phosphorylation
Abstract,"""Inhibition of nestin suppresses stem cell phenotype of glioblastomas through the alteration of post-translational modification of heat shock protein HSPA8/HSC71.""",https://pubmed.ncbi.nlm.nih.gov/25527454,increase,increased,"nestin in glioblastoma cells increased cell growth, sphere formation, and"
Abstract,"""Expression level of miRNAs on chromosome 14q32.31 region correlates with tumor aggressiveness and survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/27573219,have,have,downregulated in glioblastomas and might have a tumor suppressive role.
Abstract,"""Expression level of miRNAs on chromosome 14q32.31 region correlates with tumor aggressiveness and survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/27573219,analyze,analyzed,"newly diagnosed glioblastoma, and analyzed the association between their level of"
Abstract,"""Expression level of miRNAs on chromosome 14q32.31 region correlates with tumor aggressiveness and survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/27573219,inhibit,inhibited,", in glioblastoma cells inhibited their proliferation and migration in vitro."
Abstract,"""Expression level of miRNAs on chromosome 14q32.31 region correlates with tumor aggressiveness and survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/27573219,overexpresse,overexpressing,"implanted with glioblastoma cells overexpressing mir323a-3p and mir369-3p, but"
Abstract,"""Expression level of miRNAs on chromosome 14q32.31 region correlates with tumor aggressiveness and survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/27573219,signal,signaling,"behavior of glioblastoma, possibly through erbb/neuregulin signaling."
Title,"""Propentofylline inhibits glioblastoma cell invasion and survival by targeting the TROY signaling pathway.""",https://pubmed.ncbi.nlm.nih.gov/26559543,target,targeting,propentofylline inhibits glioblastoma cell invasion and survival by targeting the troy signaling
Abstract,"""Decreased CCAAT/enhancer binding protein beta expression inhibits the growth of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/21185356,induce,induces,"gl261 murine glioblastoma cell line, induces an arrest of the cell"
Abstract,"""Decreased CCAAT/enhancer binding protein beta expression inhibits the growth of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/21185356,induce,induces,"gl261 murine glioblastoma cell line, induces an arrest of the cell"
Abstract,"""Regulatory factor X1 is a new tumor suppressive transcription factor that acts via direct downregulation of CD44 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24526308,design,designed,"in human glioblastomas, we designed this study to determine whether rfx1"
Abstract,"""Regulatory factor X1 is a new tumor suppressive transcription factor that acts via direct downregulation of CD44 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24526308,determine,determined,of human glioblastoma xenografts was determined in mice.
Abstract,"""Regulatory factor X1 is a new tumor suppressive transcription factor that acts via direct downregulation of CD44 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24526308,quantify,quantified,in human glioblastoma tissues was quantified.
Title,"""Synergistic down-regulation of urokinase plasminogen activator receptor and matrix metalloproteinase-9 in SNB19 glioblastoma cells efficiently inhibits glioma cell invasion, angiogenesis, and tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/12750266,inhibit,inhibits,"in snb19 glioblastoma cells efficiently inhibits glioma cell invasion, angiogenesis,"
Title,"""Right temporal lobe glioblastoma presenting in the left orbit. Case report.""",https://pubmed.ncbi.nlm.nih.gov/10761663,present,presenting,temporal lobe glioblastoma presenting in the left orbit.
Abstract,"""Mesenchymal/proangiogenic factor YKL-40 related to glioblastomas and its relationship with the subventricular zone.""",https://pubmed.ncbi.nlm.nih.gov/28430288,confer,conferring,"resistance in glioblastoma, thus conferring a dismal prognosis."
Abstract,"""Mesenchymal/proangiogenic factor YKL-40 related to glioblastomas and its relationship with the subventricular zone.""",https://pubmed.ncbi.nlm.nih.gov/28430288,give,give,demonstrated that glioblastoma stem cells give rise to endothelial cells through an
Abstract,"""Retinoids inhibit human glioma cell proliferation and migration in primary cell cultures but not in established cell lines.""",https://pubmed.ncbi.nlm.nih.gov/10690732,investigate,investigated,patients with glioblastomas multiforme were investigated.
Abstract,"""Retinoids inhibit human glioma cell proliferation and migration in primary cell cultures but not in established cell lines.""",https://pubmed.ncbi.nlm.nih.gov/10690732,result,resulted,of human glioblastomas resulted in marked inhibition of proliferation (30-
Abstract,"""Hypoglycemic Agents Increase Regulatory Factor X1 to Inhibit Cancer Cell Behaviour in Human Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/39636301,determine,determine,in human glioblastoma cells and to determine whether these medications could inhibit
Abstract,"""Hypoglycemic Agents Increase Regulatory Factor X1 to Inhibit Cancer Cell Behaviour in Human Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/39636301,assay,assayed,"on human glioblastoma cell proliferation, migration and invasion were assayed under"
Abstract,"""Hypoglycemic Agents Increase Regulatory Factor X1 to Inhibit Cancer Cell Behaviour in Human Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/39636301,suggest,suggest,"for human glioblastoma and suggest that pioglitazone, rosiglitazone and wy-14643 inhibit"
Abstract,"""Hypoglycemic Agents Increase Regulatory Factor X1 to Inhibit Cancer Cell Behaviour in Human Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/39636301,upregulate,upregulating,of human glioblastoma cells via upregulating rfx1.
Abstract,"""Serum long non-coding RNAs as potential noninvasive biomarkers for glioblastoma diagnosis, prognosis, and chemoresistance.""",https://pubmed.ncbi.nlm.nih.gov/35864763,include,including,"biomarkers in glioblastoma patients, including their potential to serve as non"
Title,"""Effect of matrix metalloproteinase-mediated matrix degradation on glioblastoma cell behavior in 3D PEG-based hydrogels.""",https://pubmed.ncbi.nlm.nih.gov/27770562,base,based,degradation on glioblastoma cell behavior in 3d peg-based hydrogels.
Abstract,"""Proteomics reveals differentially regulated pathways when comparing grade 2 and 4 astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/37967105,use,using,"astrocytomas (glioblastomas, n = 10) using shotgun proteomics."
Title,"""Tropomyosin Tpm 2.1 loss induces glioblastoma spreading in soft brain-like environments.""",https://pubmed.ncbi.nlm.nih.gov/30535593,spread,spreading,loss induces glioblastoma spreading in soft brain-like environments.
Title,"""High Mobility Group Box 1 (HMGB1) Predicts Invasion and Poor Prognosis of Glioblastoma Multiforme via Activating AKT Signaling in an Autocrine Pathway.""",https://pubmed.ncbi.nlm.nih.gov/30531692,activate,activating,prognosis of glioblastoma multiforme via activating akt signaling in an autocrine pathway
Abstract,"""High Mobility Group Box 1 (HMGB1) Predicts Invasion and Poor Prognosis of Glioblastoma Multiforme via Activating AKT Signaling in an Autocrine Pathway.""",https://pubmed.ncbi.nlm.nih.gov/30531692,define,defined,value in glioblastoma multiforme (gbm) has not been well defined
Abstract,"""Inhibition of Bevacizumab-induced Epithelial-Mesenchymal Transition by BATF2 Overexpression Involves the Suppression of Wnt/beta-Catenin Signaling in Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/28739720,compromise,compromises,") in glioblastoma cells, which compromises its efficacy."
Abstract,"""Inhibition of Bevacizumab-induced Epithelial-Mesenchymal Transition by BATF2 Overexpression Involves the Suppression of Wnt/beta-Catenin Signaling in Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/28739720,investigate,investigated,emt in glioblastoma cells were investigated in this study.
Abstract,"""Roles of zinc-fingers and homeoboxes 1 during the proliferation, migration, and invasion of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/28351300,analyze,analyzed,expression in glioblastoma patients' tissues and analyzed overall survival of the
Abstract,"""Roles of zinc-fingers and homeoboxes 1 during the proliferation, migration, and invasion of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/28351300,have,had,"invasion of glioblastoma cells, whereas its upregulation had the opposite effects"
Abstract,"""Roles of zinc-fingers and homeoboxes 1 during the proliferation, migration, and invasion of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/28351300,suggest,suggest,"progression of glioblastoma, and its findings suggest that zhx1 be viewed"
Abstract,"""CD44 in human glioma correlates with histopathological grade and cell migration.""",https://pubmed.ncbi.nlm.nih.gov/22726066,associate,associated,glioblastomas are associated with high mortality due to their aggressive
Abstract,"""CD44 in human glioma correlates with histopathological grade and cell migration.""",https://pubmed.ncbi.nlm.nih.gov/22726066,express,express,glioblastoma cells that express cd44 were localized in perivascular and
Abstract,"""CD44 in human glioma correlates with histopathological grade and cell migration.""",https://pubmed.ncbi.nlm.nih.gov/22726066,derive,derived,"which are glioblastoma-derived, but did not affect cell growth"
Title,"""MicroRNA-181c inhibits glioblastoma cell invasion, migration and mesenchymal transition by targeting TGF-beta pathway.""",https://pubmed.ncbi.nlm.nih.gov/26682928,target,targeting,"microrna-181c inhibits glioblastoma cell invasion, migration and mesenchymal transition by targeting"
Abstract,"""MicroRNA-181c inhibits glioblastoma cell invasion, migration and mesenchymal transition by targeting TGF-beta pathway.""",https://pubmed.ncbi.nlm.nih.gov/26682928,suggest,suggesting,"role in glioblastoma cell invasion, migration and mesenchymal transition suggesting potential"
Abstract,"""EphrinB2 drives perivascular invasion and proliferation of glioblastoma stem-like cells.""",https://pubmed.ncbi.nlm.nih.gov/27350048,think,thought,-propagating glioblastoma stem-like cells (gsc) thought to
Abstract,"""Treatment of glioblastoma with poly(isohexyl cyanoacrylate) nanoparticles.""",https://pubmed.ncbi.nlm.nih.gov/21641983,belong,belong,glioblastomas belong to the most devastating cancer diseases.
Abstract,"""Treatment of glioblastoma with poly(isohexyl cyanoacrylate) nanoparticles.""",https://pubmed.ncbi.nlm.nih.gov/21641983,investigate,investigated,the rat glioblastoma 101/8-cell line was investigated.
Abstract,"""Treatment of glioblastoma with poly(isohexyl cyanoacrylate) nanoparticles.""",https://pubmed.ncbi.nlm.nih.gov/21641983,bear,bearing,in intracranially glioblastoma 101/8-bearing rats.
Abstract,"""Role of glial fibrillary acidic protein expression in the biology of human glioblastoma U-373MG cells.""",https://pubmed.ncbi.nlm.nih.gov/9833827,accord,according,"the human glioblastoma cell line, u-373mg, according to their"
Abstract,"""Molecular characteristics and clinical features of multifocal glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32440969,occur,occur,introduction: glioblastomas (gbms) usually occur as a solitary lesion
Title,"""Paeoniflorin Inhibits Migration and Invasion of Human Glioblastoma Cells via Suppression Transforming Growth Factor beta-Induced Epithelial-Mesenchymal Transition.""",https://pubmed.ncbi.nlm.nih.gov/29423667,transform,transforming,of human glioblastoma cells via suppression transforming growth factor beta-induced
Abstract,"""Paeoniflorin Inhibits Migration and Invasion of Human Glioblastoma Cells via Suppression Transforming Growth Factor beta-Induced Epithelial-Mesenchymal Transition.""",https://pubmed.ncbi.nlm.nih.gov/29423667,induce,inducing,contribute to glioblastoma aggressiveness through inducing emt.
Abstract,"""Paeoniflorin Inhibits Migration and Invasion of Human Glioblastoma Cells via Suppression Transforming Growth Factor beta-Induced Epithelial-Mesenchymal Transition.""",https://pubmed.ncbi.nlm.nih.gov/29423667,signal,signaling,treatment of glioblastoma by suppression of tgfβ signaling pathway and inhibition of
Abstract,"""Adaptive IMRT using a multiobjective evolutionary algorithm integrated with a diffusion-invasion model of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23190554,use,using,treatment for glioblastoma using a multiobjective evolutionary algorithm (moea).
Abstract,"""Incidence of Dural Venous Sinus Thrombosis in Patients with Glioblastoma and Its Implications.""",https://pubmed.ncbi.nlm.nih.gov/30684707,associate,associated,objective: glioblastoma (gbm) is associated with increased risk of
Abstract,"""14-3-3zeta Positive Cells Show More Tumorigenic Characters in Human Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27476921,derive,derived,six human glioblastoma cells lines were derived from the 6 patients with
Title,"""Tat-NTS Suppresses the Proliferation, Migration and Invasion of Glioblastoma Cells by Inhibiting Annexin-A1 Nuclear Translocation.""",https://pubmed.ncbi.nlm.nih.gov/34345995,inhibit,inhibiting,invasion of glioblastoma cells by inhibiting annexin-a1 nuclear translocation.
Abstract,"""Tat-NTS Suppresses the Proliferation, Migration and Invasion of Glioblastoma Cells by Inhibiting Annexin-A1 Nuclear Translocation.""",https://pubmed.ncbi.nlm.nih.gov/34345995,treat,treated,", human glioblastoma (gb) cells were treated with various concentrations"
Title,"""TRAF6 correlated to invasion and poor prognosis of glioblastoma via elevating MMP9 expression.""",https://pubmed.ncbi.nlm.nih.gov/30571666,elevate,elevating,prognosis of glioblastoma via elevating mmp9 expression.
Abstract,"""Computational Trials: Unraveling Motility Phenotypes, Progression Patterns, and Treatment Options for Glioblastoma Multiforme.""",https://pubmed.ncbi.nlm.nih.gov/26756205,associate,associated,patterns of glioblastoma multiforme associated with significant differences in overall survival.
Abstract,"""Computational Trials: Unraveling Motility Phenotypes, Progression Patterns, and Treatment Options for Glioblastoma Multiforme.""",https://pubmed.ncbi.nlm.nih.gov/26756205,design,design,model of glioblastoma multiforme growth and invasion in humans and design computational
Abstract,"""Computational Trials: Unraveling Motility Phenotypes, Progression Patterns, and Treatment Options for Glioblastoma Multiforme.""",https://pubmed.ncbi.nlm.nih.gov/26756205,treat,treated,"observed in glioblastoma multiforme treated by anti-angiogenesis, consisting of"
Abstract,"""Zeb1 potentiates genome-wide gene transcription with Lef1 to promote glioblastoma cell invasion.""",https://pubmed.ncbi.nlm.nih.gov/29903919,activate,activated,amongst glioblastoma genes activated by zeb1 are predicted mediators of tumor
Abstract,"""Zeb1 potentiates genome-wide gene transcription with Lef1 to promote glioblastoma cell invasion.""",https://pubmed.ncbi.nlm.nih.gov/29903919,highlight,highlighting,invasiveness of glioblastoma cells in vivo highlighting the importance of zeb1/
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,represent,representing,"sbs in glioblastoma is still unknown, potentially representing calcifications or blood"
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,suppose,supposed,to identify glioblastoma with oligodendroglial components that are supposed to present calcifications
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,diagnose,diagnosed,"patients with glioblastoma (14 newly diagnosed, 24 treated with radiochemotherapy"
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,evaluate,evaluated,all glioblastoma were evaluated for the appearance of hypointense or hyperintense
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,present,presented,"of 46 glioblastoma presented only hyperintense intratumoral sbs on susceptibility maps,"
Abstract,"""Quantitative susceptibility mapping differentiates between blood depositions and calcifications in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23555565,allow,allow,variants of glioblastoma with oligodendroglial components non-invasively and may allow
Abstract,"""Epigenetic modifiers as anticancer drugs: effectiveness of valproic acid in neural crest-derived tumor cells.""",https://pubmed.ncbi.nlm.nih.gov/20332466,investigate,investigated,u87mg glioblastoma and sknmc askin tumor cells were investigated.
Abstract,"""Controlling tumor invasion: bevacizumab and BMP4 for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23980685,implant,implanted,: human glioblastoma (gbm) tumor cells were implanted in the
Title,"""Eriodictyol inhibits glioblastoma migration and invasion by reversing EMT via downregulation of the P38 MAPK/GSK-3beta/ZEB1 pathway.""",https://pubmed.ncbi.nlm.nih.gov/33811837,reverse,reversing,eriodictyol inhibits glioblastoma migration and invasion by reversing emt via downregulation of
Abstract,"""Eriodictyol inhibits glioblastoma migration and invasion by reversing EMT via downregulation of the P38 MAPK/GSK-3beta/ZEB1 pathway.""",https://pubmed.ncbi.nlm.nih.gov/33811837,downregulate,downregulating,apoptosis of glioblastoma cells by downregulating the pi3k/akt/nf
Abstract,"""Eriodictyol inhibits glioblastoma migration and invasion by reversing EMT via downregulation of the P38 MAPK/GSK-3beta/ZEB1 pathway.""",https://pubmed.ncbi.nlm.nih.gov/33811837,suppress,suppressing,invasion of glioblastoma a172 and u87 mg cell lines by suppressing the
Abstract,"""In vitro inhibition of human glioblastoma cell line invasiveness by antisense uPA receptor.""",https://pubmed.ncbi.nlm.nih.gov/9178895,transfecte,transfected,", human glioblastoma cell line snb19 was stably transfected with a vector"
Abstract,"""Expression and immunohistochemical localization of cathepsin L during the progression of human gliomas.""",https://pubmed.ncbi.nlm.nih.gov/8521613,follow,followed,highest in glioblastomas followed by anaplastic astrocytomas and were lowest in low
Abstract,"""High levels of c-Met is associated with poor prognosis in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25800004,observe,observed,met in glioblastomas was time-dependent and only observed in patients
Abstract,"""Targeting role of glioma stem cells for glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/23317162,know,known,glioblastoma multiforme (gbm) is known to be the
Abstract,"""A novel extracellular Hsp90 mediated co-receptor function for LRP1 regulates EphA2 dependent glioblastoma cell invasion.""",https://pubmed.ncbi.nlm.nih.gov/21408136,represent,represents,glioblastoma multiforme (gbm) represents one of the most
Title,"""MicroRNA-613 is downregulated in HCMV-positive glioblastoma and inhibits tumour progression by targeting arginase-2.""",https://pubmed.ncbi.nlm.nih.gov/28718378,inhibit,inhibits,-positive glioblastoma and inhibits tumour progression by targeting arginase-2.
Abstract,"""MicroRNA-613 is downregulated in HCMV-positive glioblastoma and inhibits tumour progression by targeting arginase-2.""",https://pubmed.ncbi.nlm.nih.gov/28718378,occur,occurs,glioblastoma is the most common and malignant tumour that occurs
Abstract,"""MicroRNA-613 is downregulated in HCMV-positive glioblastoma and inhibits tumour progression by targeting arginase-2.""",https://pubmed.ncbi.nlm.nih.gov/28718378,focus,focused,"research on glioblastoma has recently focused on human cytomegalovirus, belonging to"
Abstract,"""MicroRNA-613 is downregulated in HCMV-positive glioblastoma and inhibits tumour progression by targeting arginase-2.""",https://pubmed.ncbi.nlm.nih.gov/28718378,compare,compared,-positive glioblastoma specimens/cells compared with human cytomegalovirus-negative
Abstract,"""MicroRNA-613 is downregulated in HCMV-positive glioblastoma and inhibits tumour progression by targeting arginase-2.""",https://pubmed.ncbi.nlm.nih.gov/28718378,downregulate,downregulating,"mirna in glioblastoma, primarily by downregulating the expression of arginase-2."
Title,"""['Vicious circles' of glioblastoma tumors: vascularization and invasiveness].""",https://pubmed.ncbi.nlm.nih.gov/23175345,invasiveness,invasiveness,' of glioblastoma tumors: vascularization and invasiveness].
Abstract,"""Extracellular proteolysis in glioblastoma progression and therapeutics.""",https://pubmed.ncbi.nlm.nih.gov/32956761,underscore,underscores,mortality in glioblastoma and underscores the necessity for an in-depth
Title,"""A foretaste for pediatric glioblastoma therapy: targeting the NF-kB pathway with DHMEQ.""",https://pubmed.ncbi.nlm.nih.gov/36807999,target,targeting,for pediatric glioblastoma therapy: targeting the nf-kb pathway with
Abstract,"""SNAI1 is involved in the proliferation and migration of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/21225336,have,have,stage of glioblastoma have a poor prognosis.
Abstract,"""SNAI1 is involved in the proliferation and migration of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/21225336,characterize,characterized,roles in glioblastoma cells have been poorly characterized.
Abstract,"""SNAI1 is involved in the proliferation and migration of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/21225336,knockdowne,knockdowned,"snai1 in glioblastoma cells, we knockdowned snai1 expression using sirna."
Title,"""Rnd3 Is a Crucial Mediator of the Invasive Phenotype of Glioblastoma Cells Downstream of Receptor Tyrosine Kinase Signalling.""",https://pubmed.ncbi.nlm.nih.gov/36496976,signal,signalling,phenotype of glioblastoma cells downstream of receptor tyrosine kinase signalling.
Abstract,"""Rnd3 Is a Crucial Mediator of the Invasive Phenotype of Glioblastoma Cells Downstream of Receptor Tyrosine Kinase Signalling.""",https://pubmed.ncbi.nlm.nih.gov/36496976,exhibit,exhibit,"traits of glioblastoma cells, which exhibit an infiltrative nature that severely"
Abstract,"""Increased DNA repair capacity augments resistance of glioblastoma cells to photodynamic therapy.""",https://pubmed.ncbi.nlm.nih.gov/34044336,isolate,isolated,"in the glioblastoma cells, cells stably resistant to pdt were isolated"
Abstract,"""Increased DNA repair capacity augments resistance of glioblastoma cells to photodynamic therapy.""",https://pubmed.ncbi.nlm.nih.gov/34044336,reveal,revealed,-resistant glioblastoma revealed that the resistance to pdt might be a
Title,"""Cell invasion, motility, and proliferation level estimate (CIMPLE) maps derived from serial diffusion MR images in recurrent glioblastoma treated with bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/21442275,treat,treated,in recurrent glioblastoma treated with bevacizumab.
Abstract,"""Cell invasion, motility, and proliferation level estimate (CIMPLE) maps derived from serial diffusion MR images in recurrent glioblastoma treated with bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/21442275,treat,treated,26 recurrent glioblastoma patients treated with bevacizumab from our neuro-oncology
Title,"""Inhibition of basigin expression in glioblastoma cell line via antisense RNA reduces tumor cell invasion and angiogenesis.""",https://pubmed.ncbi.nlm.nih.gov/15970688,reduce,reduces,expression in glioblastoma cell line via antisense rna reduces tumor cell invasion
Abstract,"""Inhibition of basigin expression in glioblastoma cell line via antisense RNA reduces tumor cell invasion and angiogenesis.""",https://pubmed.ncbi.nlm.nih.gov/15970688,inhibit,inhibited,of human glioblastoma cells can be inhibited by antisense rna of cd147
Abstract,"""A Ras inhibitor tilts the balance between Rac and Rho and blocks phosphatidylinositol 3-kinase-dependent glioblastoma cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17178866,show,show,"glioblastoma multiforme show large amounts of active ras, considered"
Abstract,"""A Ras inhibitor tilts the balance between Rac and Rho and blocks phosphatidylinositol 3-kinase-dependent glioblastoma cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17178866,inhibit,inhibiting,of human glioblastoma multiforme cells by inhibiting both their migration and their
Abstract,"""A Ras inhibitor tilts the balance between Rac and Rho and blocks phosphatidylinositol 3-kinase-dependent glioblastoma cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17178866,inhibit,inhibited,"activity in glioblastoma multiforme cells, inhibited phosphatidylinositol 3-kinase signaling"
Abstract,"""A Ras inhibitor tilts the balance between Rac and Rho and blocks phosphatidylinositol 3-kinase-dependent glioblastoma cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17178866,undergo,undergo,"caused the glioblastoma multiforme cells to undergo profound changes in morphology,"
Abstract,"""A Ras inhibitor tilts the balance between Rac and Rho and blocks phosphatidylinositol 3-kinase-dependent glioblastoma cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17178866,target,targets,drug for glioblastoma multiforme therapy because it targets not only cell proliferation
Abstract,"""lncRNA MNX1-AS1 Promotes Glioblastoma Progression Through Inhibition of miR-4443.""",https://pubmed.ncbi.nlm.nih.gov/29678219,remain,remains,as1 in glioblastoma (gbm) remains largely unknown.
Title,"""Interleukin-1-induced changes in the glioblastoma secretome suggest its role in tumor progression.""",https://pubmed.ncbi.nlm.nih.gov/24503185,suggest,suggest,in the glioblastoma secretome suggest its role in tumor progression.
Abstract,"""Interleukin-1-induced changes in the glioblastoma secretome suggest its role in tumor progression.""",https://pubmed.ncbi.nlm.nih.gov/24503185,suggest,suggested,in the glioblastoma secretome and their modulation by il-1 suggested that il-1
Abstract,"""Interleukin-1-induced changes in the glioblastoma secretome suggest its role in tumor progression.""",https://pubmed.ncbi.nlm.nih.gov/24503185,stimulate,stimulated,of the glioblastoma secretome stimulated by il-1 which triggers neuroinflammatory cascades in
