Source,Text,Link,Verb,Original_Form,Context
Abstract,"""The role of sphingosine kinase isoforms and receptors S1P1, S1P2, S1P3, and S1P5 in primary, secondary, and recurrent glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24903384,compare,compared,in the glioblastoma specimens compared to the non-neoplastic brain tissue
Abstract,"""The role of sphingosine kinase isoforms and receptors S1P1, S1P2, S1P3, and S1P5 in primary, secondary, and recurrent glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24903384,fold,fold,"and secondary glioblastomas, with values of up to 44-fold"
Abstract,"""Alternative splicing of the p15 cdk inhibitor in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/11563632,contain,contained,"%) glioblastoma tumor samples contained ink4b transcripts, but only nine"
Abstract,"""Alternative splicing of the p15 cdk inhibitor in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/11563632,result,resulting,"in some glioblastomas, resulting in combined loss of p16, p15"
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,report,reported,"metastasis to glioblastomas have been previously reported, but were unsupported by"
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,have,had,foci of glioblastoma and lung adenocarcinoma had the same kras mutation which
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,diagnose,diagnosed,"thus, glioblastoma with tumor-to-tumor metastasis was diagnosed"
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,occur,occur,"metastases to glioblastoma may occur, and they should be considered in"
Abstract,"""Pathological findings and prognostic factors in recurrent glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22331317,affect,affected,features of glioblastomas are affected by tumor regrowth and the influence of
Abstract,"""Meningiomas with conventional MRI findings resembling intraaxial tumors: can perfusion-weighted MRI be helpful in differentiation?""",https://pubmed.ncbi.nlm.nih.gov/16896907,display,displayed,glioblastomas and metastases displayed either a type 1 or a
Abstract,"""Meningiomas with conventional MRI findings resembling intraaxial tumors: can perfusion-weighted MRI be helpful in differentiation?""",https://pubmed.ncbi.nlm.nih.gov/16896907,show,showed,of the glioblastomas or metastases showed a type 3 curve.
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,show,showed,-wildtype glioblastomas showed lower pfkfb3 to pfkfb4 mrna ratios (7.7:1
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,exhibit,exhibiting,-wildtype glioblastomas exhibiting loss of heterozygosity (loh) of the
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,represent,represent,wildtype primary glioblastoma and that pfkfb3 and pfkfb4 might represent promising targets
Abstract,"""Ribozyme-targeting reveals the rate-limiting role of pleiotrophin in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/15986444,find,found,"overexpressed in glioblastomas but rarely found in normal tissue, ptn may"
Abstract,"""Prognostic relevance of epilepsy at presentation in glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/26420896,think,thought,": epileptogenic glioblastomas are thought to convey a favorable prognosis, either"
Abstract,"""Prognostic relevance of epilepsy at presentation in glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/26420896,investigate,investigate,de novo glioblastoma between 2005 and 2013 in order to investigate the
Abstract,"""Reactivation of insulin-like growth factor binding protein 2 expression in glioblastoma multiforme: a revelation by parallel gene expression profiling.""",https://pubmed.ncbi.nlm.nih.gov/10485462,find,found,grade (glioblastomas multiforme) tumors and found that insulin-like
Abstract,"""TERT Promoter Mutation Detection in Cell-Free Tumor-Derived DNA in Patients with IDH Wild-Type Glioblastomas: A Pilot Prospective Study.""",https://pubmed.ncbi.nlm.nih.gov/29941484,match,matched,plasma of glioblastoma patients.experimental design: matched csf and plasma samples were
Abstract,"""High intratumoral susceptibility signal grade on susceptibility-weighted imaging: a risk factor for hemorrhage after stereotactic biopsy.""",https://pubmed.ncbi.nlm.nih.gov/35561695,have,had,3 itss glioblastomas (66.7%) had postoperative hemorrhages > 10
Abstract,"""beta1 integrin targeting potentiates antiangiogenic therapy and inhibits the growth of bevacizumab-resistant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23644530,mediate,mediating,"-resistant glioblastomas (brg) whereby, mediating tumor-microenvironment"
Abstract,"""MGMT Testing in Glioblastomas: Pitfalls and Opportunities.""",https://pubmed.ncbi.nlm.nih.gov/30444735,predict,predicts,markers in glioblastomas as it not only predicts response to therapy but
Abstract,"""Inhibiting autophagy flux and DNA repair of tumor cells to boost radiotherapy of orthotopic glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34864449,remain,remains,resistance of glioblastoma (gbm) remains a leading cause of radiotherapy
Abstract,"""Expression of vascular Notch ligands Delta-like 4 and Jagged-1 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22296176,use,using,on 40 glioblastomas and normal brain using validated antibodies against dll4 and
Title,"""Alpha Particle Enhanced Blood Brain/Tumor Barrier Permeabilization in Glioblastomas Using Integrin Alpha-v Beta-3-Targeted Liposomes.""",https://pubmed.ncbi.nlm.nih.gov/28619756,use,using,permeabilization in glioblastomas using integrin alpha-v beta-3-targeted liposomes
Title,"""MiRNA-196 is upregulated in glioblastoma but not in anaplastic astrocytoma and has prognostic significance.""",https://pubmed.ncbi.nlm.nih.gov/20601442,have,has,upregulated in glioblastoma but not in anaplastic astrocytoma and has prognostic significance
Abstract,"""MiRNA-196 is upregulated in glioblastoma but not in anaplastic astrocytoma and has prognostic significance.""",https://pubmed.ncbi.nlm.nih.gov/20601442,use,using,"including 8 glioblastomas and 4 anaplastic astrocytomas, using taqman real-"
Abstract,"""MiRNA-196 is upregulated in glioblastoma but not in anaplastic astrocytoma and has prognostic significance.""",https://pubmed.ncbi.nlm.nih.gov/20601442,multivariate,multivariate,of 39 glioblastoma patients by kaplan-meier method and multivariate analysis
Abstract,"""MiRNA-196 is upregulated in glioblastoma but not in anaplastic astrocytoma and has prognostic significance.""",https://pubmed.ncbi.nlm.nih.gov/20601442,suggest,suggested,profiles in glioblastomas and anaplastic astrocytomas suggested that 16 mirnas were candidate
Abstract,"""Peroxisome proliferator-activated receptor gamma as a theragnostic target for mesenchymal-type glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/32280134,characterize,characterized,"glioblastomas (gbms) are characterized by four subtypes,"
Abstract,"""TPPP3 promote epithelial-mesenchymal transition via Snail1 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37863960,remain,remain,mechanisms in glioblastoma multiforme (gbm) remain unclear.
Abstract,"""TPPP3 promote epithelial-mesenchymal transition via Snail1 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37863960,confer,confer,"expression in glioblastoma cells confer stronger ability of migration, invasion,"
Abstract,"""TPPP3 promote epithelial-mesenchymal transition via Snail1 in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37863960,provide,provides,"tppp3 in glioblastoma in the future, and provides new treatment and"
Abstract,"""Single-cell RNA sequencing and spatial transcriptomics reveal cancer-associated fibroblasts in glioblastoma with protumoral effects.""",https://pubmed.ncbi.nlm.nih.gov/36856115,give,given,absent in glioblastoma given the lack of brain fibroblasts.
Abstract,"""Single-cell RNA sequencing and spatial transcriptomics reveal cancer-associated fibroblasts in glioblastoma with protumoral effects.""",https://pubmed.ncbi.nlm.nih.gov/36856115,yield,yielded,trypsinization of glioblastoma specimens yielded cells with caf morphology and single-
Abstract,"""Single-cell RNA sequencing and spatial transcriptomics reveal cancer-associated fibroblasts in glioblastoma with protumoral effects.""",https://pubmed.ncbi.nlm.nih.gov/36856115,confirm,confirmed,16 patient glioblastomas confirmed caf proximity to mesenchymal glioblastoma stem cells (
Abstract,"""Single-cell RNA sequencing and spatial transcriptomics reveal cancer-associated fibroblasts in glioblastoma with protumoral effects.""",https://pubmed.ncbi.nlm.nih.gov/36856115,make,making,"to identify glioblastoma cafs and their gsc interactions, making them an"
Abstract,"""Is there pseudoprogression in secondary glioblastomas?""",https://pubmed.ncbi.nlm.nih.gov/24267971,sgbm,sgbm,between primary glioblastomas and sgbm in particular as they relate to pp
Abstract,"""Analysis of the IDH1 codon 132 mutation in brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/18985363,characterize,characterized,primary glioblastomas and other entities were characterized by a low frequency
Abstract,"""Hypermethylation of the proapoptotic gene TMS1/ASC: prognostic importance in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/17048097,associate,associated,subsets of glioblastomas (gbm) associated with different molecular genetic profiles
Title,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,express,express,primary glioblastomas express mesenchymal stem-like properties.
Abstract,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,derive,derived,"in secondary glioblastoma (derived from lower-grade) tumors,"
Abstract,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,derive,derived,of primary glioblastoma tumors and their derived tumor lines express cellular and
Abstract,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,induce,induced,and that glioblastoma cell cultures can be induced to differentiate into multiple
Abstract,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,derive,derive,of primary glioblastomas derive from transformed stem cells containing msc-like
Abstract,"""Primary glioblastomas express mesenchymal stem-like properties.""",https://pubmed.ncbi.nlm.nih.gov/16966431,activate,activate,or that glioblastomas activate a series of genes that result in mesenchymal
Abstract,"""High expression of XIAP and Bcl-2 may inhibit programmed cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/29236891,grade,grade,in 30 glioblastomas (who grade iv) and compared to 10
Abstract,"""High expression of XIAP and Bcl-2 may inhibit programmed cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/29236891,compare,compared,in the glioblastoma samples compared to the control samples of normal brain
Title,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,depend,depends,mutation in glioblastomas depends on idh1 mutation.
Abstract,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,treat,treated,histologically confirmed glioblastomas treated with radiation therapy and chemotherapy were reviewed retrospectively
Abstract,"""Prognostic value of MGMT promoter methylation and TP53 mutation in glioblastomas depends on IDH1 mutation.""",https://pubmed.ncbi.nlm.nih.gov/25605197,improve,improved,indicate that glioblastomas with mgmt methylation or tp53 mutations have improved survival
Abstract,"""[The phenomenon of long-term survival in glioblastoma patients. Part I: the role of clinical and demographic factors and an IDH1 mutation (R 132 H)].""",https://pubmed.ncbi.nlm.nih.gov/28665384,understand,understood,' in glioblastoma patients are not fully understood.
Abstract,"""[The phenomenon of long-term survival in glioblastoma patients. Part I: the role of clinical and demographic factors and an IDH1 mutation (R 132 H)].""",https://pubmed.ncbi.nlm.nih.gov/28665384,identify,identify,"patients with glioblastomas, identify clinical predictors of a favorable prognosis,"
Abstract,"""[The phenomenon of long-term survival in glioblastoma patients. Part I: the role of clinical and demographic factors and an IDH1 mutation (R 132 H)].""",https://pubmed.ncbi.nlm.nih.gov/28665384,follow,follows,"diagnosis of glioblastoma were as follows: young age, the supratentorial"
Abstract,"""Loss of heterozygosity of microsatellite loci on chromosome 9p in astrocytic tumors and its prognostic implications.""",https://pubmed.ncbi.nlm.nih.gov/8864999,see,seen,"% in glioblastomas, while it was seen in only 8%"
Abstract,"""A distinct subset of glioma cell lines with stem cell-like properties reflects the transcriptional phenotype of glioblastomas and overexpresses CXCR4 as therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/21294158,contain,contain,glioblastomas contain stem-like cells that can be maintained
Abstract,"""A distinct subset of glioma cell lines with stem cell-like properties reflects the transcriptional phenotype of glioblastomas and overexpresses CXCR4 as therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/21294158,preserve,preserve,investigated whether glioblastoma stem-like (gs) cell lines preserve
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,constitute,constitute,"among which glioblastomas constitute the largest group, are characterized by a"
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,cure,cured,patient with glioblastoma multiforme (gbm) has been cured to date
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,exert,exerts,"to combat glioblastoma, and this drug exerts its cytotoxic activity through"
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,radiotherapy,radiotherapy,resistance of glioblastoma to radiotherapy and proapoptotic-related chemotherapy.
Abstract,"""Concurrent EGFR amplification and TP-53 mutation in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/17907599,monosomy,monosomy,karyotypes of glioblastomas are very complex with trisomy 7 and monosomy 10
Abstract,"""Concurrent EGFR amplification and TP-53 mutation in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/17907599,arise,arising,"in secondary glioblastomas, the latter arising from preceding low-grade"
Abstract,"""Concurrent EGFR amplification and TP-53 mutation in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/17907599,derive,derived,and secondary glioblastomas derived there- from.
Abstract,"""Concurrent EGFR amplification and TP-53 mutation in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/17907599,arise,arising,"of two glioblastomas, one case arising de novo and the other"
Title,"""Development of glioblastoma multiforme following traumatic cerebral contusion: case report and review of literature.""",https://pubmed.ncbi.nlm.nih.gov/14751638,follow,following,development of glioblastoma multiforme following traumatic cerebral contusion: case report and
Abstract,"""Integrative Modeling Reveals Annexin A2-mediated Epigenetic Control of Mesenchymal Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27667176,characterize,characterized,"glioblastomas are characterized by transcriptionally distinct subtypes, but despite"
Abstract,"""Integrative Modeling Reveals Annexin A2-mediated Epigenetic Control of Mesenchymal Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27667176,suppress,suppressed,in primary glioblastoma stem cell-like cultures suppressed known mesenchymal master
Abstract,"""Integrative Modeling Reveals Annexin A2-mediated Epigenetic Control of Mesenchymal Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27667176,validate,validate,that determines glioblastoma mesenchymal transformation and validate asics as a general methodology
Abstract,"""Noninvasive radiomics model reveals macrophage infiltration in glioma.""",https://pubmed.ncbi.nlm.nih.gov/37660885,cut,cut,) and glioblastomas (cut-off = 1.80) through three
Abstract,"""Parameters influencing the efficiency of the thymidine kinase/ganciclovir strategy in human glioblastoma cell lines.""",https://pubmed.ncbi.nlm.nih.gov/9711725,expect,expected,treating human glioblastomas has not been as effective as expected after the
Abstract,"""Identification of a 6-cytokine prognostic signature in patients with primary glioblastoma harboring M2 microglia/macrophage phenotype relevance.""",https://pubmed.ncbi.nlm.nih.gov/25978454,comprise,comprised,background: glioblastomas (gbm) are comprised of a heterogeneous population
Abstract,"""DNA Methylation-based Diagnostic and Prognostic Biomarkers for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32510239,have,have,"glioblastoma patients have poor prognosis, with an average survival"
Abstract,"""DNA Methylation-based Diagnostic and Prognostic Biomarkers for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32510239,remain,remain,"methods for glioblastoma, and its molecular mechanisms remain elusive."
Abstract,"""DNA Methylation-based Diagnostic and Prognostic Biomarkers for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32510239,base,based,pathways in glioblastoma patients based on gene expression and dna methylation datasets
Abstract,"""DNA Methylation-based Diagnostic and Prognostic Biomarkers for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32510239,identify,identified,pathways in glioblastoma and identified four dna methylation-based biomarkers of
Title,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,support,support,glioblastoma hijacks microglial gene expression to support tumor growth.
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,communicate,communicate,"glioblastoma cells communicate with microglia, in part by releasing"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,continue,continue,"microglia in glioblastoma, the tumors continue to grow, and these"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,hijack,hijacked,"define a microgliaglioblastoma specific phenotype, whereby glioblastomas have hijacked gene expression"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,hijack,hijacked,", whereby glioblastomas have hijacked gene expression in the neuroimmune system to"
Abstract,"""ALDH1A3 Contributes to Radiation-Induced Inhibition of Self-Renewal and Promotes Proliferative Activity of p53-Deficient Glioblastoma Stem Cells at the Onset of Differentiation.""",https://pubmed.ncbi.nlm.nih.gov/39513909,characterize,characterized,for mesenchymal glioblastomas characterized by a greater degree of aggressiveness compared to
Abstract,"""ALDH1A3 Contributes to Radiation-Induced Inhibition of Self-Renewal and Promotes Proliferative Activity of p53-Deficient Glioblastoma Stem Cells at the Onset of Differentiation.""",https://pubmed.ncbi.nlm.nih.gov/39513909,remain,remain,progression of glioblastoma remain elusive posing a challenge for rationalization of aldh1a3
Abstract,"""ALDH1A3 Contributes to Radiation-Induced Inhibition of Self-Renewal and Promotes Proliferative Activity of p53-Deficient Glioblastoma Stem Cells at the Onset of Differentiation.""",https://pubmed.ncbi.nlm.nih.gov/39513909,regulate,regulates,"targeting in glioblastoma, and it is also unclear how aldh1a3 regulates"
Abstract,"""ALDH1A3 Contributes to Radiation-Induced Inhibition of Self-Renewal and Promotes Proliferative Activity of p53-Deficient Glioblastoma Stem Cells at the Onset of Differentiation.""",https://pubmed.ncbi.nlm.nih.gov/39513909,stemness,stemness,aldh1a3 regulates glioblastoma cells stemness.
Abstract,"""ALDH1A3 Contributes to Radiation-Induced Inhibition of Self-Renewal and Promotes Proliferative Activity of p53-Deficient Glioblastoma Stem Cells at the Onset of Differentiation.""",https://pubmed.ncbi.nlm.nih.gov/39513909,model,modelling,impacts on glioblastoma stem cells by modelling aldh1a3 expression in an otherwise
Title,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,innate,innate,talk between glioblastoma and innate immune cells by synthetic genetic tracing.
Abstract,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,exhibit,exhibits,glioblastoma is a lethal brain tumor that exhibits heterogeneity and
Abstract,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,construct,construct,we use glioblastoma subtype signatures to construct synthetic genetic tracing cassettes and
Abstract,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,drive,driven,whereas mesenchymal glioblastoma is an adaptive and metastable cell state driven by
Abstract,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,link,links,"in glioblastoma, the method causally links distinct (micro)environmental,"
Abstract,"""Phenotypic Mapping of Pathologic Cross-Talk between Glioblastoma and Innate Immune Cells by Synthetic Genetic Tracing.""",https://pubmed.ncbi.nlm.nih.gov/33361384,connect,connects,"in glioblastoma, synthetic genetic tracing causally connects cellular and molecular"
Title,"""Contrasts in Glioblastoma-Venous Thromboembolism versus Bleeding Risk.""",https://pubmed.ncbi.nlm.nih.gov/34200229,bleed,bleeding,contrasts in glioblastoma-venous thromboembolism versus bleeding risk.
Abstract,"""Contrasts in Glioblastoma-Venous Thromboembolism versus Bleeding Risk.""",https://pubmed.ncbi.nlm.nih.gov/34200229,find,find,patients with glioblastoma and to find appropriate biomarkers.
Abstract,"""Contrasts in Glioblastoma-Venous Thromboembolism versus Bleeding Risk.""",https://pubmed.ncbi.nlm.nih.gov/34200229,face,face,patients with glioblastoma not only face a high thromboembolic risk but are
Abstract,"""Contrasts in Glioblastoma-Venous Thromboembolism versus Bleeding Risk.""",https://pubmed.ncbi.nlm.nih.gov/34200229,remain,remains,"risk in glioblastoma patients, therapeutic anticoagulation remains challenging in this patient"
Title,"""Genome-wide hypomethylation in human glioblastomas associated with specific copy number alteration, methylenetetrahydrofolate reductase allele status, and increased proliferation.""",https://pubmed.ncbi.nlm.nih.gov/16951158,associate,associated,"in human glioblastomas associated with specific copy number alteration, methylenetetrahydrofolate reductase"
Abstract,"""Genome-wide hypomethylation in human glioblastomas associated with specific copy number alteration, methylenetetrahydrofolate reductase allele status, and increased proliferation.""",https://pubmed.ncbi.nlm.nih.gov/16951158,affect,affect,glioblastomas [glioblastoma multiforme (gbm)] and can affect up
Title,"""Increased (14)C-acetate accumulation in IDH-mutated human glioblastoma: implications for detecting IDH-mutated glioblastoma with (11)C-acetate PET imaging.""",https://pubmed.ncbi.nlm.nih.gov/31667733,detect,detecting,mutated human glioblastoma: implications for detecting idh-mutated glioblastoma with
Abstract,"""Increased (14)C-acetate accumulation in IDH-mutated human glioblastoma: implications for detecting IDH-mutated glioblastoma with (11)C-acetate PET imaging.""",https://pubmed.ncbi.nlm.nih.gov/31667733,establish,established,marker in glioblastomas has been established.
Abstract,"""Increased (14)C-acetate accumulation in IDH-mutated human glioblastoma: implications for detecting IDH-mutated glioblastoma with (11)C-acetate PET imaging.""",https://pubmed.ncbi.nlm.nih.gov/31667733,classify,classified,glioblastomas are classified by their idh mutation status under the
Abstract,"""Increased (14)C-acetate accumulation in IDH-mutated human glioblastoma: implications for detecting IDH-mutated glioblastoma with (11)C-acetate PET imaging.""",https://pubmed.ncbi.nlm.nih.gov/31667733,establish,established,status in glioblastoma patients have not been established so far.
Abstract,"""Increased (14)C-acetate accumulation in IDH-mutated human glioblastoma: implications for detecting IDH-mutated glioblastoma with (11)C-acetate PET imaging.""",https://pubmed.ncbi.nlm.nih.gov/31667733,express,expressing,we established glioblastoma cells (u251) expressing idh1 r132h and examined
Title,"""Brain lipid binding protein mediates the proliferation of human glioblastoma cells by regulating ERK1/2 signaling pathway in vitro.""",https://pubmed.ncbi.nlm.nih.gov/29288341,regulate,regulating,of human glioblastoma cells by regulating erk1/2 signaling pathway in vitro.
Abstract,"""Brain lipid binding protein mediates the proliferation of human glioblastoma cells by regulating ERK1/2 signaling pathway in vitro.""",https://pubmed.ncbi.nlm.nih.gov/29288341,associate,associated,expression in glioblastoma is associated with poor survival and used a double
Abstract,"""Fluid attenuation in non-contrast-enhancing tumor (nCET): an MRI Marker for Isocitrate Dehydrogenase (IDH) mutation in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33661425,grade,grade,update classifies glioblastomas (who grade iv) according to isocitrate dehydrogenase
Abstract,"""Fluid attenuation in non-contrast-enhancing tumor (nCET): an MRI Marker for Isocitrate Dehydrogenase (IDH) mutation in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33661425,know,known,study included glioblastoma cases (n = 199) with known idh
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,grade,grade,% of glioblastomas (who grade iv).
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,develop,developed,"in primary glioblastomas, which developed clinically de novo, and in"
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,evolve,evolved,"in secondary glioblastomas, which evolved from low-grade (who"
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,contain,contained,) primary glioblastomas contained a pten mutation and an additional case showed
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,show,showed,) primary glioblastomas showed both a pten mutation and egfr amplification.
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,contain,contained,") secondary glioblastomas contained a pten mutation, and none of them"
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,develop,developed,the secondary glioblastoma with a pten mutation developed from an anaplastic astrocytoma
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,have,have,that secondary glioblastomas have a p53 mutation as a genetic hallmark but
Abstract,"""PTEN (MMAC1) mutations are frequent in primary glioblastomas (de novo) but not in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9690672,develop,develop,and secondary glioblastomas develop differently on a genetic level.
Title,"""Glioblastoma-educated mesenchymal stem-like cells promote glioblastoma infiltration via extracellular matrix remodelling in the tumour microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/35908277,educate,educated,glioblastoma-educated mesenchymal stem-like cells promote glioblastoma
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,contain,contain,fraction of glioblastoma may contain areas showing oligodendroglioma-like tumor cell
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,indicate,indicate,19q in glioblastoma indicate increased survival.
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,use,using,of 12 glioblastoma and 8 oligodendroglial tumors using fluorescence in situ hybridization
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,classify,classified,of 12 glioblastoma (16.7%) were classified as gbmo.
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,demonstrate,demonstrated,10 ordinary glioblastoma (10%) demonstrated 19q deletion with imbalance
Abstract,"""FISH 1p/19q deletion/imbalance for molecular subclassification of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18095137,show,showed,1 ordinary glioblastoma (90%) showed cdkn2a (p16)
