Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Expression of thrombomodulin in astrocytomas of various malignancy and in gliotic and normal brains.""",https://pubmed.ncbi.nlm.nih.gov/7964991,explain,explained,"characteristic of glioblastomas, is not simply explained by the altered expression"
Abstract,"""Reliable diagnosis of IDH-mutant glioblastoma by 2-hydroxyglutarate detection: a study by 3-T magnetic resonance spectroscopy.""",https://pubmed.ncbi.nlm.nih.gov/28956184,undergo,underwent,patients harboring glioblastoma underwent pre-operative mrs evaluation to detect 2hg
Abstract,"""Reliable diagnosis of IDH-mutant glioblastoma by 2-hydroxyglutarate detection: a study by 3-T magnetic resonance spectroscopy.""",https://pubmed.ncbi.nlm.nih.gov/28956184,exhibit,exhibited,-mutant glioblastoma exhibited significantly higher accumulation of 2hg (median 3.191
Abstract,"""Reliable diagnosis of IDH-mutant glioblastoma by 2-hydroxyglutarate detection: a study by 3-T magnetic resonance spectroscopy.""",https://pubmed.ncbi.nlm.nih.gov/28956184,have,have,glioblastoma with high 2hg accumulation did not have significantly longer
Abstract,"""Patterns of intracranial glioblastoma recurrence after aggressive surgical resection and adjuvant management: retrospective analysis of 43 cases.""",https://pubmed.ncbi.nlm.nih.gov/22976141,change,change,of intracranial glioblastoma may change its recurrence pattern.
Title,"""Subventricular zone-associated classification in isocitrate dehydrogenase-wildtype glioblastomas: improved prognostic value through integration of FLAIR with contrast-enhanced imaging.""",https://pubmed.ncbi.nlm.nih.gov/38941641,improve,improved,-wildtype glioblastomas: improved prognostic value through integration of flair with
Abstract,"""Direct-tissue SELDI-TOF mass spectrometry analysis: a new application for clinical proteomics.""",https://pubmed.ncbi.nlm.nih.gov/16990423,lead,led,discrimination of glioblastomas from oligodendrogliomas and led to the identification of 3
Title,"""Baseline multicentric tumors, distant recurrences and leptomeningeal dissemination predict poor survival in patients with recurrent glioblastomas receiving bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/30535596,receive,receiving,with recurrent glioblastomas receiving bevacizumab.
Title,"""Glioblastoma-derived stem cell-enriched cultures form distinct subgroups according to molecular and phenotypic criteria.""",https://pubmed.ncbi.nlm.nih.gov/18037961,derive,derived,glioblastoma-derived stem cell-enriched cultures form distinct
Abstract,"""Glioblastoma-derived stem cell-enriched cultures form distinct subgroups according to molecular and phenotypic criteria.""",https://pubmed.ncbi.nlm.nih.gov/18037961,use,using,from human glioblastomas by using conditions that select for the expansion of
Abstract,"""Glioblastoma-derived stem cell-enriched cultures form distinct subgroups according to molecular and phenotypic criteria.""",https://pubmed.ncbi.nlm.nih.gov/18037961,obtain,obtain,lines from glioblastoma specimens with the goal to obtain model systems for
Abstract,"""Computational Identification of Tumor Anatomic Location Associated with Survival in 2 Large Cohorts of Human Primary Glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/26744442,identify,identifying,to characterize glioblastoma lesions by identifying mr imaging voxel-based tumor
Abstract,"""Computational Identification of Tumor Anatomic Location Associated with Survival in 2 Large Cohorts of Human Primary Glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/26744442,obtain,obtained,patients with glioblastomas were obtained from 2 independent cohorts (n =
Abstract,"""Computational Identification of Tumor Anatomic Location Associated with Survival in 2 Large Cohorts of Human Primary Glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/26744442,associate,associated,location in glioblastoma is associated with patient outcome and may have a
Title,"""CPEB4 regulates glioblastoma cell proliferation and predicts poor outcome of patients.""",https://pubmed.ncbi.nlm.nih.gov/29642043,predict,predicts,cpeb4 regulates glioblastoma cell proliferation and predicts poor outcome of patients.
Abstract,"""CPEB4 regulates glioblastoma cell proliferation and predicts poor outcome of patients.""",https://pubmed.ncbi.nlm.nih.gov/29642043,evaluate,evaluated,98 primary glioblastomas) and evaluated its association with pathological grades and
Abstract,"""CPEB4 regulates glioblastoma cell proliferation and predicts poor outcome of patients.""",https://pubmed.ncbi.nlm.nih.gov/29642043,predict,predicting,in primary glioblastoma is a novel biomarker for predicting poor outcome of
Abstract,"""Fully Automatic Brain Tumor Segmentation using End-To-End Incremental Deep Neural Networks in MRI images.""",https://pubmed.ncbi.nlm.nih.gov/30415717,have,have,"glioblastomas have four properties: different sizes, shapes,"
Abstract,"""Fully Automatic Brain Tumor Segmentation using End-To-End Incremental Deep Neural Networks in MRI images.""",https://pubmed.ncbi.nlm.nih.gov/30415717,appear,appear,"addition, glioblastomas appear anywhere in the brain."
Abstract,"""[Radiosurgery for recurrent glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/34951763,occur,occurs,", recurrent glioblastoma usually occurs within several months after resection and causes"
Abstract,"""[Radiosurgery for recurrent glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/34951763,identify,identify,with recurrent glioblastoma and to identify the factors determining its effectiveness.
Title,"""Niche deconvolution of the glioblastoma proteome reveals a distinct infiltrative phenotype within the proneural transcriptomic subgroup.""",https://pubmed.ncbi.nlm.nih.gov/36182941,reveal,reveals,of the glioblastoma proteome reveals a distinct infiltrative phenotype within the proneural
Abstract,"""Niche deconvolution of the glioblastoma proteome reveals a distinct infiltrative phenotype within the proneural transcriptomic subgroup.""",https://pubmed.ncbi.nlm.nih.gov/36182941,subdivide,subdivided,glioblastoma is often subdivided into three transcriptional subtypes (classical
Abstract,"""Niche deconvolution of the glioblastoma proteome reveals a distinct infiltrative phenotype within the proneural transcriptomic subgroup.""",https://pubmed.ncbi.nlm.nih.gov/36182941,feature,features,major histomorphologic glioblastoma features to deconvolute and estimate niche proportions in an
Abstract,"""Niche deconvolution of the glioblastoma proteome reveals a distinct infiltrative phenotype within the proneural transcriptomic subgroup.""",https://pubmed.ncbi.nlm.nih.gov/36182941,provide,providing,"profiles of glioblastoma, providing potential new insights into the genetic drivers"
Abstract,"""Immunohistochemical detection of factor VIII/von Willebrand factor in hyperplastic endothelial cells in glioblastoma multiforme and mixed glioma-sarcoma.""",https://pubmed.ncbi.nlm.nih.gov/6286891,use,using,in 10 glioblastomas and seven mixed glioma-sarcomas using the peroxidase
Abstract,"""Immunohistochemical detection of factor VIII/von Willebrand factor in hyperplastic endothelial cells in glioblastoma multiforme and mixed glioma-sarcoma.""",https://pubmed.ncbi.nlm.nih.gov/6286891,result,resulted,"all 10 glioblastomas; in five, the vascular proliferation had resulted"
Title,"""Potent predictive CpG signature for temozolomide response in non-glioma-CpG island methylator phenotype glioblastomas with methylated MGMT promoter.""",https://pubmed.ncbi.nlm.nih.gov/36444681,methylate,methylated,methylator phenotype glioblastomas with methylated mgmt promoter.
Abstract,"""Potent predictive CpG signature for temozolomide response in non-glioma-CpG island methylator phenotype glioblastomas with methylated MGMT promoter.""",https://pubmed.ncbi.nlm.nih.gov/36444681,have,have,response in glioblastomas (gbms) that do not have the glioma
Abstract,"""Dual-specificity phosphatase DUSP6 has tumor-promoting properties in human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/21499306,assay,assayed,"of human glioblastoma, as assayed by northern hybridization and real-"
Abstract,"""Dual-specificity phosphatase DUSP6 has tumor-promoting properties in human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/21499306,exacerbate,exacerbating,in human glioblastomas exacerbating the malignant phenotype.
Abstract,"""In vitro and in vivo activity of the nuclear factor-kappaB inhibitor sulfasalazine in human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/15328202,respond,respond,"glioblastomas, the most common primary brain cancers, respond"
Abstract,"""In vitro and in vivo activity of the nuclear factor-kappaB inhibitor sulfasalazine in human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/15328202,do,did,"in several glioblastoma cell lines and primary cultures, as did gene"
Abstract,"""Predictive and prognostic factors for gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21554053,remain,remain,"and malignant glioblastoma, remain devastating tumors and need a better molecular"
Abstract,"""Predictive and prognostic factors for gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21554053,refine,refines,unraveled new glioblastoma subgroups that further refines the molecular classification of these
Abstract,"""Metabolic modulation of glioblastoma with dichloroacetate.""",https://pubmed.ncbi.nlm.nih.gov/20463368,develop,develop,"brain cancer glioblastoma multiforme, develop resistance to cell death, in"
Abstract,"""Metabolic modulation of glioblastoma with dichloroacetate.""",https://pubmed.ncbi.nlm.nih.gov/20463368,show,showed,"freshly isolated glioblastomas from 49 patients showed mitochondrial hyperpolarization, which was"
Abstract,"""Metabolic modulation of glioblastoma with dichloroacetate.""",https://pubmed.ncbi.nlm.nih.gov/20463368,secure,secured,"who had glioblastoma, we prospectively secured baseline and serial tumor tissue"
Abstract,"""Recent advances in subtyping tumors of the central nervous system using molecular data.""",https://pubmed.ncbi.nlm.nih.gov/27893285,have,have,and pediatric glioblastomas have divergent biology with differing prognoses.
Title,"""IDH1-associated primary glioblastoma in young adults displays differential patterns of tumour and vascular morphology.""",https://pubmed.ncbi.nlm.nih.gov/23451042,display,displays,associated primary glioblastoma in young adults displays differential patterns of tumour and
Abstract,"""IDH1-associated primary glioblastoma in young adults displays differential patterns of tumour and vascular morphology.""",https://pubmed.ncbi.nlm.nih.gov/23451042,classify,classified,276 primary glioblastoma specimens were classified into their predominant cell morphological type
Abstract,"""IDH1-associated primary glioblastoma in young adults displays differential patterns of tumour and vascular morphology.""",https://pubmed.ncbi.nlm.nih.gov/23451042,associate,associated,"idh1 positive glioblastomas were associated with a younger age at diagnosis,"
Abstract,"""IDH1-associated primary glioblastoma in young adults displays differential patterns of tumour and vascular morphology.""",https://pubmed.ncbi.nlm.nih.gov/23451042,provide,provide,positive primary glioblastoma in young adults and provide correlative evidence for a
Abstract,"""Differentiation between glioblastomas, solitary brain metastases, and primary cerebral lymphomas using diffusion tensor and dynamic susceptibility contrast-enhanced MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/21330399,have,have,"purpose: glioblastomas, brain metastases, and pcls may have similar"
Abstract,"""Differentiation between glioblastomas, solitary brain metastases, and primary cerebral lymphomas using diffusion tensor and dynamic susceptibility contrast-enhanced MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/21330399,compare,compared,observed in glioblastomas compared with brain metastases and pcls (p <
Abstract,"""Differentiation between glioblastomas, solitary brain metastases, and primary cerebral lymphomas using diffusion tensor and dynamic susceptibility contrast-enhanced MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/21330399,consist,consisted,"to distinguish glioblastomas from nonglioblastomas consisted of adc, cs (or"
Abstract,"""Differentiation between glioblastomas, solitary brain metastases, and primary cerebral lymphomas using diffusion tensor and dynamic susceptibility contrast-enhanced MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/21330399,consist,consisted,"glioblastomas from nonglioblastomas consisted of adc, cs (or fa)"
Abstract,"""Is there pseudoprogression in secondary glioblastomas?""",https://pubmed.ncbi.nlm.nih.gov/24267971,sgbm,sgbm,between primary glioblastomas and sgbm in particular as they relate to pp
Abstract,"""[Prognostic significance of pretreatment CT scans in supratentorial astrocytomas receiving radiotherapy].""",https://pubmed.ncbi.nlm.nih.gov/3035252,review,reviewed,"and 17 glioblastomas) were reviewed, and their prognoses were analyzed"
Abstract,"""Pathological findings and prognostic factors in recurrent glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22331317,affect,affected,features of glioblastomas are affected by tumor regrowth and the influence of
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,arise,arise,astrocytomas and glioblastomas multiforme) arise mostly either from the progression of
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,identify,identified,and seven glioblastomas multiforme) with their recurrences identified two distinct subgroups
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,have,have,between malignant glioblastomas and their subsequent recurrences may have important implications for
Abstract,"""Novel vaccines for glioblastoma: clinical update and perspective.""",https://pubmed.ncbi.nlm.nih.gov/27993092,have,have,glioblastomas have a formidable tumor microenvironment that is hostile to
Abstract,"""A Conceptual Framework for Inducing T Cell-Mediated Immunity Against Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/35505129,infiltrate,infiltrate,within each glioblastoma and the ability of glioma cells to diffusely infiltrate
Abstract,"""A Conceptual Framework for Inducing T Cell-Mediated Immunity Against Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/35505129,tend,tend,"is that glioblastomas tend to be poorly infiltrated by t cells,"
Abstract,"""A Conceptual Framework for Inducing T Cell-Mediated Immunity Against Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/35505129,direct,directed,"to induce glioblastoma-directed t cell responses, including neoantigen-"
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,develop,develop,glioblastomas may develop de novo (primary glioblastomas) or
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,constitute,constitute,subtypes of glioblastoma constitute distinct disease entities that evolve through different genetic
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,develop,develop,primary glioblastomas develop in older patients and typically show egfr overexpression
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,develop,develop,secondary glioblastomas develop in younger patients and often contain tp53 mutations
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,exist,exist,"subtypes of glioblastomas may exist with intermediate clinical and genetic profiles,"
Abstract,"""Primary and secondary glioblastomas: from concept to clinical diagnosis.""",https://pubmed.ncbi.nlm.nih.gov/11550301,occupy,occupies,-cell glioblastoma that clinically and genetically occupies a hybrid position between
Title,"""Hurdles in radiation planning for glioblastoma: Can delayed-contrast enhanced computed tomography be a potential solution?""",https://pubmed.ncbi.nlm.nih.gov/30698349,delay,delayed,planning for glioblastoma: can delayed-contrast enhanced computed tomography be
Abstract,"""Hurdles in radiation planning for glioblastoma: Can delayed-contrast enhanced computed tomography be a potential solution?""",https://pubmed.ncbi.nlm.nih.gov/30698349,treat,treated,patients of glioblastoma treated at our center between 2011 and 2014 were
Abstract,"""Intra-operative characterization of gliomas by near-infrared spectroscopy: possible association with prognosis.""",https://pubmed.ncbi.nlm.nih.gov/12836069,investigate,investigated,and seven glioblastomas with the ipsilateral cortex were investigated by nirs revealing
Abstract,"""Molecular biology of glioblastoma: Classification and mutational locations.""",https://pubmed.ncbi.nlm.nih.gov/28924284,regard,regarded,glioblastomas are regarded as the most common malignant brain tumours
Abstract,"""Molecular biology of glioblastoma: Classification and mutational locations.""",https://pubmed.ncbi.nlm.nih.gov/28924284,involve,involve,while secondary glioblastomas mostly involve younger people.
Abstract,"""Molecular biology of glioblastoma: Classification and mutational locations.""",https://pubmed.ncbi.nlm.nih.gov/28924284,follow,followed,observed in glioblastomas are loss of heterozygosity at 10q followed by epidermal
Abstract,"""Peroxisome proliferator-activated receptor gamma as a theragnostic target for mesenchymal-type glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/32280134,characterize,characterized,"glioblastomas (gbms) are characterized by four subtypes,"
Abstract,"""Neural stem cells promote glioblastoma formation in nude mice.""",https://pubmed.ncbi.nlm.nih.gov/30945128,discover,discovered,"nscs with glioblastoma, since we have discovered that recurrent glioblastomas were"
Abstract,"""Neural stem cells promote glioblastoma formation in nude mice.""",https://pubmed.ncbi.nlm.nih.gov/30945128,incline,inclined,that recurrent glioblastomas were inclined to be derived from subventricular zone (
Abstract,"""Neural stem cells promote glioblastoma formation in nude mice.""",https://pubmed.ncbi.nlm.nih.gov/30945128,provide,providing,"process of glioblastoma relapse, providing the basis for dealing with newly"
Abstract,"""Neural stem cells promote glioblastoma formation in nude mice.""",https://pubmed.ncbi.nlm.nih.gov/30945128,help,help,"newly diagnosed glioblastoma patients, which may help postpone the recurrence of"
Abstract,"""Neural stem cells promote glioblastoma formation in nude mice.""",https://pubmed.ncbi.nlm.nih.gov/30945128,preprocesse,preprocessing,recurrence of glioblastoma as far as possible through preprocessing the tumor-
Abstract,"""Encapsulation of packaging cell line results in successful retroviral-mediated transfer of a suicide gene in vivo in an experimental model of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12711288,establish,established,orthotopic c6 glioblastomas were established in wistar rats.
Abstract,"""Encapsulation of packaging cell line results in successful retroviral-mediated transfer of a suicide gene in vivo in an experimental model of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12711288,increase,increased,"model of glioblastoma, encapsulation of a xenogeneic packaging cell line increased"
Abstract,"""Additional genetic alterations in BRAF-mutant gliomas correlate with histologic diagnoses.""",https://pubmed.ncbi.nlm.nih.gov/33009979,show,showed,"mutations, glioblastomas showed concomitant mutations in tp53 (3/8),"
Abstract,"""Computational modeling and synthesis of pyridine variants of benzoyl-phenoxy-acetamide with high glioblastoma cytotoxicity and brain tumor penetration.""",https://pubmed.ncbi.nlm.nih.gov/37507404,focus,focused,"anti-glioblastoma drugs, we focused on specific structural modifications to"
Abstract,"""Computational modeling and synthesis of pyridine variants of benzoyl-phenoxy-acetamide with high glioblastoma cytotoxicity and brain tumor penetration.""",https://pubmed.ncbi.nlm.nih.gov/37507404,range,ranging,them demonstrated glioblastoma toxicity with ic50 ranging from 0.59 to 3.24 µm
Abstract,"""Alternative splicing of the p15 cdk inhibitor in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/11563632,contain,contained,"%) glioblastoma tumor samples contained ink4b transcripts, but only nine"
Abstract,"""Alternative splicing of the p15 cdk inhibitor in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/11563632,result,resulting,"in some glioblastomas, resulting in combined loss of p16, p15"
Abstract,"""Intratumoral arteriovenous shunting in malignant gliomas.""",https://pubmed.ncbi.nlm.nih.gov/11220379,suspect,suspected,shunting in glioblastomas has been suspected but neither proven nor quantified.
Title,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,base,based,pathways to glioblastoma: a population-based study.
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,diagnose,diagnosed,", 715 glioblastomas were diagnosed."
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,prevail,prevailed,"novo) glioblastomas prevailed (95%), whereas secondary glioblastomas"
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,progress,progressed,whereas secondary glioblastomas that progressed from low-grade or anaplastic gliomas
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,characterize,characterized,secondary glioblastomas were characterized by frequent loh 10q (63%
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,distribute,distributed,"in primary glioblastomas, mutations were more equally distributed."
Abstract,"""Genetic pathways to glioblastoma: a population-based study.""",https://pubmed.ncbi.nlm.nih.gov/15466178,occur,occurs,in these glioblastoma subtypes occurs through different mechanisms.
Title,"""Cerebral glioblastomas can be cured!""",https://pubmed.ncbi.nlm.nih.gov/2987748,cure,cured,cerebral glioblastomas can be cured!
Abstract,"""Cerebral glioblastomas can be cured!""",https://pubmed.ncbi.nlm.nih.gov/2987748,remove,removed,"if glioblastomas and other cerebral gliomas are removed completely, the"
Title,"""Human glioblastoma cells produce granulocyte-macrophage colony-stimulating factor in vitro, but not in vivo, without expressing its receptor.""",https://pubmed.ncbi.nlm.nih.gov/7505398,produce,produce,human glioblastoma cells produce granulocyte-macrophage colony-stimulating factor
Abstract,"""Human glioblastoma cells produce granulocyte-macrophage colony-stimulating factor in vitro, but not in vivo, without expressing its receptor.""",https://pubmed.ncbi.nlm.nih.gov/7505398,study,studied,by human glioblastomas was studied.
Abstract,"""Human glioblastoma cells produce granulocyte-macrophage colony-stimulating factor in vitro, but not in vivo, without expressing its receptor.""",https://pubmed.ncbi.nlm.nih.gov/7505398,release,released,of 10 glioblastoma cell lines spontaneously released gm-csf (2.9
Abstract,"""Human glioblastoma cells produce granulocyte-macrophage colony-stimulating factor in vitro, but not in vivo, without expressing its receptor.""",https://pubmed.ncbi.nlm.nih.gov/7505398,secrete,secrete,human glioblastoma cells secrete gm-csf without expressing the receptor
Abstract,"""The MGMT promoter single-nucleotide polymorphism rs1625649 had prognostic impact on patients with MGMT methylated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29036186,collect,collected,from 118 glioblastomas were collected for polymerase chain reaction (pcr)
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,constitute,constitute,"among which glioblastomas constitute the largest group, are characterized by a"
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,cure,cured,patient with glioblastoma multiforme (gbm) has been cured to date
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,exert,exerts,"to combat glioblastoma, and this drug exerts its cytotoxic activity through"
Abstract,"""Autophagy, the Trojan horse to combat glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/16709038,radiotherapy,radiotherapy,resistance of glioblastoma to radiotherapy and proapoptotic-related chemotherapy.
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,report,reported,"metastasis to glioblastomas have been previously reported, but were unsupported by"
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,have,had,foci of glioblastoma and lung adenocarcinoma had the same kras mutation which
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,diagnose,diagnosed,"thus, glioblastoma with tumor-to-tumor metastasis was diagnosed"
Abstract,"""Glioblastoma with tumor-to-tumor metastasis from lung adenocarcinoma.""",https://pubmed.ncbi.nlm.nih.gov/31523853,occur,occur,"metastases to glioblastoma may occur, and they should be considered in"
Abstract,"""Repopulation capacity during fractionated irradiation of squamous cell carcinomas and glioblastomas in vitro.""",https://pubmed.ncbi.nlm.nih.gov/9336158,repopulate,repopulate,scc and glioblastoma cells to repopulate during fractionated irradiation could be demonstrated
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,show,showed,-wildtype glioblastomas showed lower pfkfb3 to pfkfb4 mrna ratios (7.7:1
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,exhibit,exhibiting,-wildtype glioblastomas exhibiting loss of heterozygosity (loh) of the
Abstract,"""Prognostic Value of PFKFB3 to PFKFB4 mRNA Ratio in Patients With Primary Glioblastoma (IDH-Wildtype).""",https://pubmed.ncbi.nlm.nih.gov/31369092,represent,represent,wildtype primary glioblastoma and that pfkfb3 and pfkfb4 might represent promising targets
Abstract,"""Ribozyme-targeting reveals the rate-limiting role of pleiotrophin in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/15986444,find,found,"overexpressed in glioblastomas but rarely found in normal tissue, ptn may"
Abstract,"""Analysis of the functional role of chromosome 10 loss in human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/8104691,suggest,suggesting,in human glioblastoma multiforme suggesting the presence of a glioma-associated
Title,"""Stem cell niche irradiation in glioblastoma: providing a ray of hope?""",https://pubmed.ncbi.nlm.nih.gov/25363009,provide,providing,irradiation in glioblastoma: providing a ray of hope?
Abstract,"""Stem cell niche irradiation in glioblastoma: providing a ray of hope?""",https://pubmed.ncbi.nlm.nih.gov/25363009,organize,organized,glioblastomas are organized hierarchically with a small number of glioblastoma
Abstract,"""Stem cell niche irradiation in glioblastoma: providing a ray of hope?""",https://pubmed.ncbi.nlm.nih.gov/25363009,have,have,number of glioblastoma stem cells that have unique self-renewal capacity
Abstract,"""Stem cell niche irradiation in glioblastoma: providing a ray of hope?""",https://pubmed.ncbi.nlm.nih.gov/25363009,initiate,initiate,"reservoir of glioblastoma stem cells that can initiate, promote or repopulate"
Abstract,"""Stem cell niche irradiation in glioblastoma: providing a ray of hope?""",https://pubmed.ncbi.nlm.nih.gov/25363009,offer,offers,"the putative glioblastoma stem cell in the svz, and offers a"
Title,"""Quantitative Analysis of the Cellular Microenvironment of Glioblastoma to Develop Predictive Statistical Models of Overall Survival.""",https://pubmed.ncbi.nlm.nih.gov/27815396,develop,develop,microenvironment of glioblastoma to develop predictive statistical models of overall survival.
Abstract,"""Quantitative Analysis of the Cellular Microenvironment of Glioblastoma to Develop Predictive Statistical Models of Overall Survival.""",https://pubmed.ncbi.nlm.nih.gov/27815396,show,shown,"contribute to glioblastoma progression, very few quantitative studies have shown the"
Abstract,"""TERT Promoter Mutation Detection in Cell-Free Tumor-Derived DNA in Patients with IDH Wild-Type Glioblastomas: A Pilot Prospective Study.""",https://pubmed.ncbi.nlm.nih.gov/29941484,match,matched,plasma of glioblastoma patients.experimental design: matched csf and plasma samples were
Title,"""Transdifferentiation of glioblastoma stem-like cells into mural cells drives vasculogenic mimicry in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22973019,drive,drives,transdifferentiation of glioblastoma stem-like cells into mural cells drives vasculogenic
Abstract,"""Transdifferentiation of glioblastoma stem-like cells into mural cells drives vasculogenic mimicry in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22973019,transdifferentiate,transdifferentiate,shown that glioblastoma stem-like cells (gscs) can transdifferentiate
Abstract,"""Transdifferentiation of glioblastoma stem-like cells into mural cells drives vasculogenic mimicry in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22973019,find,found,cases of glioblastomas and found that most of them consisted of blood
Abstract,"""Transdifferentiation of glioblastoma stem-like cells into mural cells drives vasculogenic mimicry in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22973019,develop,developed,patients with glioblastomas developed vigorous mural cell-associated vascular channels but
Abstract,"""Gedunin modulates cellular growth and apoptosis in glioblastoma cell lines.""",https://pubmed.ncbi.nlm.nih.gov/38702989,characterize,characterized,background: glioblastomas are characterized by aggressive behavior.
Abstract,"""Gedunin modulates cellular growth and apoptosis in glioblastoma cell lines.""",https://pubmed.ncbi.nlm.nih.gov/38702989,determine,determine,"mechanisms in glioblastoma cells, and to determine how those mechanisms affect"
Abstract,"""1p36 is a preferential target of chromosome 1 deletions in astrocytic tumours and homozygously deleted in a subset of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/17934521,identify,identified,in nine glioblastomas homozygous deletions at 1p36 were identified.
Abstract,"""TSPO PET for glioma imaging using the novel ligand (18)F-GE-180: first results in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28821920,undergo,underwent,"(10 glioblastomas, 1 anaplastic astrocytoma) underwent 18f-ge-180"
Abstract,"""TSPO PET for glioma imaging using the novel ligand (18)F-GE-180: first results in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28821920,show,shows,and pretreated glioblastoma and shows tracer uptake even beyond contrast enhancement on
Abstract,"""Meningiomas with conventional MRI findings resembling intraaxial tumors: can perfusion-weighted MRI be helpful in differentiation?""",https://pubmed.ncbi.nlm.nih.gov/16896907,display,displayed,glioblastomas and metastases displayed either a type 1 or a
